GeneID	Length	logFC	unshrunk.logFC	logCPM	PValue	FDR	gene_name	gene_type
ENSG00000003137.8	5015	-0.0609219115838124	-0.0610377833380735	0.908618780366015	0.933907018100403	0.999992947004265	CYP26B1	protein_coding
ENSG00000003249.14	4700	0.0570649659480074	0.0570743242074951	4.37618881364284	0.937495008820284	0.999992947004265	DBNDD1	protein_coding
ENSG00000003393.15	10438	-0.127471694309529	-0.127483198625445	5.23765130197549	0.835965305541418	0.999992947004265	ALS2	protein_coding
ENSG00000003402.20	22479	0.534824646038671	0.534856200280407	5.8798982640509	0.37318521538522	0.999992947004265	CFLAR	protein_coding
ENSG00000003436.16	11714	-0.586242538069463	-0.586281159258733	5.72807696647932	0.391122687887009	0.999992947004265	TFPI	protein_coding
ENSG00000003509.16	3651	0.181198313705405	0.181250478034805	3.56760802451651	0.787930615300702	0.999992947004265	NDUFAF7	protein_coding
ENSG00000003756.17	10357	0.0521410567492749	0.0521426800245113	6.76992042834704	0.932220842634871	0.999992947004265	RBM5	protein_coding
ENSG00000003987.14	6928	-0.656580704498265	-0.657530075579609	1.31561343857073	0.448124646898558	0.999992947004265	MTMR7	protein_coding
ENSG00000003989.18	7905	-0.514937302415517	-0.514953610605628	6.7744445117451	0.439161510302066	0.999992947004265	SLC7A2	protein_coding
ENSG00000004059.11	1825	-0.191399697734908	-0.191410420080181	5.92569362945339	0.757158026023594	0.999992947004265	ARF5	protein_coding
ENSG00000004139.14	11105	-0.672368452175955	-0.672449809083851	4.86411799370654	0.274729048327677	0.999992947004265	SARM1	protein_coding
ENSG00000004142.12	2670	-0.0252412449898278	-0.0252422016597248	6.48499162535754	0.967198119890375	0.999992947004265	POLDIP2	protein_coding
ENSG00000004399.13	9557	0.00316288208372918	0.00316296593376901	7.01335524885781	0.996444469176805	0.999992947004265	PLXND1	protein_coding
ENSG00000004455.17	9625	0.151977884070351	0.151986060761951	5.982530241513	0.803573968877986	0.999992947004265	AK2	protein_coding
ENSG00000004478.8	5163	-0.314737446783197	-0.314759259317296	5.62669828003795	0.602434489831971	0.999992947004265	FKBP4	protein_coding
ENSG00000004487.17	5440	-0.791290393257474	-0.791334059439696	6.01517995397479	0.183533888265997	0.999992947004265	KDM1A	protein_coding
ENSG00000004534.15	7299	0.0276204185293502	0.0276217757635648	6.11322955208224	0.964012054103468	0.999992947004265	RBM6	protein_coding
ENSG00000004660.15	7433	0.417575749034435	0.417786321541283	2.78354091959973	0.571019377686925	0.999992947004265	CAMKK1	protein_coding
ENSG00000004700.16	3779	-0.016248087289454	-0.0162493177086036	5.49259778908598	0.980383886942511	0.999992947004265	RECQL	protein_coding
ENSG00000004766.17	9559	-0.4035638570585	-0.403716289075856	3.19685699173641	0.57118854634506	0.999992947004265	VPS50	protein_coding
ENSG00000004776.13	1724	0.458829651844716	0.458842962573051	6.89512369372347	0.485017244327883	0.999992947004265	HSPB6	protein_coding
ENSG00000004777.18	5260	-1.2189142873851	-1.21969532552864	2.58720902346714	0.101802124059326	0.999992947004265	ARHGAP33	protein_coding
ENSG00000004779.10	1548	0.382776579295133	0.38286488160648	3.90045605236082	0.550384199647379	0.999992947004265	NDUFAB1	protein_coding
ENSG00000004864.14	3710	-0.605092204245109	-0.605328663591727	3.1693581303996	0.383623685708837	0.999992947004265	SLC25A13	protein_coding
ENSG00000004866.21	6453	-0.281228987723328	-0.281286587676342	4.06425245554487	0.661243970219305	0.999992947004265	ST7	protein_coding
ENSG00000004897.12	6824	-0.411447160296971	-0.411473929550753	5.72585388670348	0.536908158954733	0.999992947004265	CDC27	protein_coding
ENSG00000004961.15	2343	-0.111041452048034	-0.111064511448674	4.03812324471375	0.864707070034387	0.999992947004265	HCCS	protein_coding
ENSG00000004975.12	5321	-0.319241920299468	-0.319280137991587	4.83872967182055	0.610484894175947	0.999992947004265	DVL2	protein_coding
ENSG00000005007.13	8573	-0.144205337368882	-0.144209759770409	6.79277799380429	0.822223437385361	0.999992947004265	UPF1	protein_coding
ENSG00000005020.13	5361	-0.198215076284875	-0.198263893849852	3.7958121338891	0.786313971040405	0.999992947004265	SKAP2	protein_coding
ENSG00000005022.6	1555	-0.423199090606088	-0.423212605190157	6.75266259563606	0.492691063111643	0.999992947004265	SLC25A5	protein_coding
ENSG00000005059.16	3555	-0.881769866932461	-0.882218541707805	2.83674501173835	0.213581657288476	0.999992947004265	MCUB	protein_coding
ENSG00000005075.15	1355	0.260149706140662	0.260178921486895	4.92886633505233	0.678650646235208	0.999992947004265	POLR2J	protein_coding
ENSG00000005100.13	5789	-0.424009955160304	-0.424063723311668	4.76536280991577	0.49103237115338	0.999992947004265	DHX33	protein_coding
ENSG00000005156.12	12901	-0.582487569836209	-0.582554095305904	4.93475483872833	0.344436095525052	0.999992947004265	LIG3	protein_coding
ENSG00000005175.10	5350	-1.03341808825325	-1.03376526688694	3.46403443842637	0.222268482540928	0.999992947004265	RPAP3	protein_coding
ENSG00000005189.19	4114	-1.2466083814693	-1.24913924336779	0.961405911063247	0.0976850075441992	0.999992947004265	REXO5	protein_coding
ENSG00000005194.15	3383	-0.152739939150305	-0.152755494052666	5.06341129448869	0.80357473035237	0.999992947004265	CIAPIN1	protein_coding
ENSG00000005206.17	7419	-0.0370446585719149	-0.0370469087251431	5.80219103668543	0.953965938691543	0.999992947004265	SPPL2B	protein_coding
ENSG00000005238.20	6375	1.19944317017564	1.19957017745671	5.1672610212194	0.0684118251697419	0.999992947004265	FAM214B	protein_coding
ENSG00000005243.10	1866	0.315026749642086	0.315055557764308	5.22693133180966	0.609865304265659	0.999992947004265	COPZ2	protein_coding
ENSG00000005249.13	4262	-1.43052441026129	-1.43165198646912	2.3501002297553	0.0916917475582171	0.999992947004265	PRKAR2B	protein_coding
ENSG00000005302.19	9780	-0.222699905104354	-0.222761824548686	3.62085338890973	0.73968073453047	0.999992947004265	MSL3	protein_coding
ENSG00000005339.15	15479	-0.498804503184422	-0.498823108245546	6.53670226991084	0.411203846082905	0.999992947004265	CREBBP	protein_coding
ENSG00000005379.17	11389	-1.00135349743073	-1.00406401292891	0.499991726362438	0.204947382208724	0.999992947004265	TSPOAP1	protein_coding
ENSG00000005436.14	5462	-1.22200955154579	-1.22263911416919	2.89963969992801	0.142655634255646	0.999992947004265	GCFC2	protein_coding
ENSG00000005448.17	2852	1.01793268577358	1.01809442949794	4.53896689857091	0.158004899919479	0.999992947004265	WDR54	protein_coding
ENSG00000005469.12	4995	-0.883574128300246	-0.883790565626958	3.88678015563958	0.230141788468998	0.999992947004265	CROT	protein_coding
ENSG00000005483.21	9949	0.147314966906181	0.147324514515156	5.71435542301159	0.81118683132708	0.999992947004265	KMT2E	protein_coding
ENSG00000005486.17	2390	0.523527113400728	0.523567225079132	5.50252016678344	0.398274645698156	0.999992947004265	RHBDD2	protein_coding
ENSG00000005700.15	8719	-0.454124504755523	-0.454161767121891	5.39600258907262	0.496424065145016	0.999992947004265	IBTK	protein_coding
ENSG00000005801.18	11711	-0.591361829466375	-0.591645657129771	2.87233190212566	0.421059042802768	0.999992947004265	ZNF195	protein_coding
ENSG00000005810.18	15987	0.334634064942731	0.334646825781197	6.48902774683986	0.579838357116996	0.999992947004265	MYCBP2	protein_coding
ENSG00000005812.11	7076	-0.193378378485101	-0.193401520937013	4.8336569363483	0.778419059406409	0.999992947004265	FBXL3	protein_coding
ENSG00000005882.12	5471	0.560820114472447	0.560877074981616	5.10136682423481	0.391559157088064	0.999992947004265	PDK2	protein_coding
ENSG00000005884.18	9802	0.764944985356202	0.764952236680438	8.55082894858395	0.298683747634607	0.999992947004265	ITGA3	protein_coding
ENSG00000005889.15	9037	-0.178553679367733	-0.178572279199628	5.03206024672095	0.772119033311366	0.999992947004265	ZFX	protein_coding
ENSG00000005893.16	9404	-0.284317904268947	-0.284328683541767	6.49438802560292	0.662146920541377	0.999992947004265	LAMP2	protein_coding
ENSG00000006007.12	4390	0.204153472563553	0.204163316568501	6.14200123720247	0.742468760001258	0.999992947004265	GDE1	protein_coding
ENSG00000006015.17	3370	-0.0107727189770309	-0.0107748517422094	4.08548380962414	0.988544483543803	0.999992947004265	REX1BD	protein_coding
ENSG00000006016.11	2967	-0.918479261270839	-0.919239608234646	2.15404518532974	0.235231230771886	0.999992947004265	CRLF1	protein_coding
ENSG00000006025.12	6572	-0.178679469475768	-0.178751331165113	3.08008191053474	0.804446583222777	0.999992947004265	OSBPL7	protein_coding
ENSG00000006042.12	5187	0.000607297874797713	0.000607326584441653	6.24806370022312	0.999221349344277	0.999992947004265	TMEM98	protein_coding
ENSG00000006062.17	5668	-0.895488254604715	-0.895800898765395	3.37942117885816	0.183226309381119	0.999992947004265	MAP3K14	protein_coding
ENSG00000006118.15	7274	0.892734915274388	0.89275730950314	7.17124017875945	0.167639303446573	0.999992947004265	TMEM132A	protein_coding
ENSG00000006125.18	7591	0.0675467293793415	0.067547483921232	8.24735604318582	0.914975716860791	0.999992947004265	AP2B1	protein_coding
ENSG00000006194.10	6403	0.247251751636971	0.247295276805199	4.28024072059187	0.695551208142326	0.999992947004265	ZNF263	protein_coding
ENSG00000006282.21	5337	0.207670612950377	0.207685426440561	5.57977796768033	0.747944609778987	0.999992947004265	SPATA20	protein_coding
ENSG00000006327.14	1801	-0.186347129956163	-0.186354138830828	6.50020958387245	0.795023109618573	0.999992947004265	TNFRSF12A	protein_coding
ENSG00000006451.8	3579	-0.288364532284587	-0.288396225397536	4.96085079475106	0.650103240928116	0.999992947004265	RALA	protein_coding
ENSG00000006453.14	4821	0.638610854246772	0.638769056411637	3.82906678980977	0.368654630755139	0.999992947004265	BAIAP2L1	protein_coding
ENSG00000006459.11	9378	-0.335960035157675	-0.336139739302304	2.68991345730728	0.670222057988566	0.999992947004265	KDM7A	protein_coding
ENSG00000006468.14	9615	0.202198207537159	0.202265418965824	3.36381499639885	0.759414131981311	0.999992947004265	ETV1	protein_coding
ENSG00000006530.18	10697	-0.504880556557283	-0.504987893194434	4.03118534390655	0.429862050164201	0.999992947004265	AGK	protein_coding
ENSG00000006534.16	6626	0.0484898169239571	0.0484963911929159	4.65275691574656	0.941538328912119	0.999992947004265	ALDH3B1	protein_coding
ENSG00000006576.16	8646	-1.59411357466612	-1.59428883980858	5.23255666621757	0.0350679434038192	0.758841375341955	PHTF2	protein_coding
ENSG00000006607.14	14371	-0.431870100143115	-0.431919889722317	4.90397278193967	0.483816032381104	0.999992947004265	FARP2	protein_coding
ENSG00000006625.18	1594	-1.18421359649771	-1.18487210824413	2.77746123249347	0.18303095072233	0.999992947004265	GGCT	protein_coding
ENSG00000006634.8	4595	-2.41503407552091	-2.41727124225697	2.50920699026595	0.00826930649022495	0.394887397464103	DBF4	protein_coding
ENSG00000006638.13	2827	0.353290830068582	0.35396442928822	0.9010401050846	0.652443696969382	0.999992947004265	TBXA2R	protein_coding
ENSG00000006652.15	7902	-0.244125721994139	-0.244167928439992	4.30632803898929	0.71139134495014	0.999992947004265	IFRD1	protein_coding
ENSG00000006695.12	6756	-0.35262612525854	-0.352750872503672	3.28422785261831	0.597175370200835	0.999992947004265	COX10	protein_coding
ENSG00000006704.10	6498	-0.491053754653459	-0.491128917911246	4.50168930697906	0.438697294898224	0.999992947004265	GTF2IRD1	protein_coding
ENSG00000006712.15	2850	0.22258826945309	0.222599583986831	6.06847029762026	0.723829899706708	0.999992947004265	PAF1	protein_coding
ENSG00000006715.16	7752	0.113027666065564	0.113037110107893	5.34523777852583	0.856026993705024	0.999992947004265	VPS41	protein_coding
ENSG00000006740.17	9322	0.637076638854947	0.637828746769886	1.59804440317637	0.368988131815394	0.999992947004265	ARHGAP44	protein_coding
ENSG00000006744.19	7002	-0.0111136768439855	-0.0111142509434959	6.03778705679906	0.986172304743026	0.999992947004265	ELAC2	protein_coding
ENSG00000006756.16	7026	0.843816594271746	0.844001711611709	4.03758050690657	0.184932723808661	0.999992947004265	ARSD	protein_coding
ENSG00000006757.12	3411	-0.450328127292619	-0.450708584170725	2.0449326513407	0.52592465059114	0.999992947004265	PNPLA4	protein_coding
ENSG00000006831.10	5831	-0.201462081342874	-0.20147925713659	5.32199946601642	0.74217177330574	0.999992947004265	ADIPOR2	protein_coding
ENSG00000006837.12	3149	-0.0878614439577869	-0.0881686381336583	0.0409089333512283	0.918295219526468	0.999992947004265	CDKL3	protein_coding
ENSG00000007047.15	6656	0.411092120270525	0.411124973265061	5.42978117297029	0.5053770207419	0.999992947004265	MARK4	protein_coding
ENSG00000007080.11	1661	-0.199245232222527	-0.199260144029327	5.50880946037146	0.768208018330951	0.999992947004265	CCDC124	protein_coding
ENSG00000007168.14	13771	-0.110925567908139	-0.110928355251349	7.07952026313788	0.859104555903965	0.999992947004265	PAFAH1B1	protein_coding
ENSG00000007202.15	9232	0.456952416008626	0.456956993489365	8.42822498423446	0.478862742730568	0.999992947004265	KIAA0100	protein_coding
ENSG00000007237.18	10100	0.298420221778788	0.298450920752245	5.05770320889596	0.655867291914861	0.999992947004265	GAS7	protein_coding
ENSG00000007255.10	933	0.144429959633429	0.144730002452236	0.792356229076935	0.845418157839825	0.999992947004265	TRAPPC6A	protein_coding
ENSG00000007341.19	8108	0.355406757802709	0.355571755143056	2.89275312115737	0.628283324542099	0.999992947004265	ST7L	protein_coding
ENSG00000007376.8	2769	-0.248296665927758	-0.248341028349213	4.2587253785153	0.715577849538483	0.999992947004265	RPUSD1	protein_coding
ENSG00000007384.15	4914	0.463952762621314	0.46396500759657	7.03196038433035	0.503240728890913	0.999992947004265	RHBDF1	protein_coding
ENSG00000007392.17	6176	-0.44434575207909	-0.444399565831126	4.83369409291898	0.475836374021392	0.999992947004265	LUC7L	protein_coding
ENSG00000007516.14	6109	0.624981887158358	0.625335483140153	2.64456891872662	0.383629533929194	0.999992947004265	BAIAP3	protein_coding
ENSG00000007520.4	1210	0.0199228147913342	0.019925194479831	4.8360295322368	0.975230011203408	0.999992947004265	TSR3	protein_coding
ENSG00000007541.17	7856	-0.041323020744434	-0.0413269582233125	5.15436931966314	0.953069743512554	0.999992947004265	PIGQ	protein_coding
ENSG00000007545.16	8596	-0.21909852627992	-0.219117346206707	5.31111384813083	0.7225384837443	0.999992947004265	CRAMP1	protein_coding
ENSG00000007866.21	3049	-0.415065604249582	-0.415094190253543	5.64405615225203	0.510687521103045	0.999992947004265	TEAD3	protein_coding
ENSG00000007923.16	5083	-0.410683755570502	-0.410708069382975	5.8617621451088	0.498609623702001	0.999992947004265	DNAJC11	protein_coding
ENSG00000007944.15	3072	0.192820359689808	0.192981060218797	2.05923283706052	0.789258450521955	0.999992947004265	MYLIP	protein_coding
ENSG00000007968.7	5462	-2.91840761071097	-2.92735414379088	1.08031873602426	0.00296702357479595	0.27958247278866	E2F2	protein_coding
ENSG00000008018.9	2219	0.0262614170422274	0.0262624599502803	6.41658629215353	0.966556370050314	0.999992947004265	PSMB1	protein_coding
ENSG00000008056.14	3733	-0.682114938015597	-0.683598383301055	0.745551374721645	0.34826817786243	0.999992947004265	SYN1	protein_coding
ENSG00000008083.14	6244	0.113853204643317	0.113869989991558	4.53261551765458	0.858502151390827	0.999992947004265	JARID2	protein_coding
ENSG00000008086.13	19056	-0.559095914177956	-0.55924662468302	3.69747720645034	0.405353853671186	0.999992947004265	CDKL5	protein_coding
ENSG00000008118.10	3328	0.981047234922675	0.984097812488894	0.308215673185115	0.212522050153475	0.999992947004265	CAMK1G	protein_coding
ENSG00000008128.23	5085	-0.062442458513126	-0.062448648370648	5.09622685304327	0.919848440655089	0.999992947004265	CDK11A	protein_coding
ENSG00000008130.15	5570	0.0865075176754579	0.0865122060187881	5.97057166793281	0.888446056335616	0.999992947004265	NADK	protein_coding
ENSG00000008226.20	8338	0.560995111868979	0.561206009129732	3.22053626129972	0.427500579479159	0.999992947004265	DLEC1	protein_coding
ENSG00000008256.16	5808	-0.27892189225783	-0.278947094119321	5.24213841098033	0.649389408354403	0.999992947004265	CYTH3	protein_coding
ENSG00000008282.8	2804	-0.343245331358905	-0.343285142151247	4.88789270186757	0.597754907635637	0.999992947004265	SYPL1	protein_coding
ENSG00000008283.16	5296	0.237489047129776	0.237629977666103	2.53921763816324	0.752932397310649	0.999992947004265	CYB561	protein_coding
ENSG00000008294.21	11966	-0.0591136470214095	-0.0591162620818455	6.26350812197386	0.922791616660601	0.999992947004265	SPAG9	protein_coding
ENSG00000008300.17	13850	0.776069416268046	0.776304738328649	3.56186574188103	0.280452103407554	0.999992947004265	CELSR3	protein_coding
ENSG00000008311.15	6664	-0.440443250624406	-0.440539628196799	3.98377918788297	0.510605190486615	0.999992947004265	AASS	protein_coding
ENSG00000008324.12	3118	-0.328129488950265	-0.328416100190574	1.99163133194958	0.642483660370211	0.999992947004265	SS18L2	protein_coding
ENSG00000008382.16	2049	-0.0463851982431359	-0.0464050227839543	2.99494205150169	0.950021540085842	0.999992947004265	MPND	protein_coding
ENSG00000008394.13	7441	-0.803371476830861	-0.803410746149179	6.19238509650712	0.215842957531964	0.999992947004265	MGST1	protein_coding
ENSG00000008405.12	4782	-0.974720094412266	-0.975062575405273	3.38770110303044	0.162552546609105	0.999992947004265	CRY1	protein_coding
ENSG00000008441.17	6302	-0.17556950815282	-0.175574510733713	6.89963504962185	0.77657582523121	0.999992947004265	NFIX	protein_coding
ENSG00000008513.16	8852	-0.560170045111997	-0.560185143753497	7.01276818544425	0.35987954566087	0.999992947004265	ST3GAL1	protein_coding
ENSG00000008516.17	4246	0.89181620330705	0.893633149301111	0.875885312257401	0.228845814898979	0.999992947004265	MMP25	protein_coding
ENSG00000008517.18	3209	2.07965085054651	2.07983277242492	5.74876559343176	0.0106946208450364	0.439417555629095	IL32	protein_coding
ENSG00000008710.20	18534	-0.0859772048672153	-0.0859779894775036	8.53934726129749	0.904849771302266	0.999992947004265	PKD1	protein_coding
ENSG00000008838.20	6962	-0.192581319534392	-0.192591054387605	6.07385809053355	0.760628905852	0.999992947004265	MED24	protein_coding
ENSG00000008853.17	6611	-0.118496369098293	-0.118509733107587	4.91458561555632	0.852151153112338	0.999992947004265	RHOBTB2	protein_coding
ENSG00000008869.12	8238	0.322770842594432	0.322816078711758	4.61201965213898	0.60676643023165	0.999992947004265	HEATR5B	protein_coding
ENSG00000008952.17	7928	-0.0547849150268819	-0.0547867444388107	6.66939098849571	0.93692130872344	0.999992947004265	SEC62	protein_coding
ENSG00000008988.10	2907	0.0800751053572212	0.0800763162776852	7.81092176593463	0.904410322312724	0.999992947004265	RPS20	protein_coding
ENSG00000009307.16	5778	0.426101547151114	0.426104512135973	8.95066644475732	0.512412453207032	0.999992947004265	CSDE1	protein_coding
ENSG00000009335.18	9215	-0.255411269414269	-0.255419303244019	6.76170967134306	0.677434612646476	0.999992947004265	UBE3C	protein_coding
ENSG00000009413.16	12425	-0.0895187029347429	-0.0895292872366898	4.84671455442203	0.890935400328585	0.999992947004265	REV3L	protein_coding
ENSG00000009694.13	12896	3.94237723820511	3.94969510419965	2.37151862619606	0.000116548838528354	0.0622335479911554	TENM1	protein_coding
ENSG00000009724.17	4257	0.629169377445213	0.63045132309094	0.822721274733692	0.392852123420592	0.999992947004265	MASP2	protein_coding
ENSG00000009780.16	4046	-0.30388116896433	-0.30421011166408	1.68462176364522	0.687949905795034	0.999992947004265	FAM76A	protein_coding
ENSG00000009830.12	10007	0.513125895422419	0.513186474988901	4.87839950696217	0.403707824472022	0.999992947004265	POMT2	protein_coding
ENSG00000009844.16	7258	-0.458118886430897	-0.45817537633958	4.80964003816735	0.483958563879391	0.999992947004265	VTA1	protein_coding
ENSG00000009954.11	7060	-0.497647790537774	-0.497664853176437	6.65812345825158	0.41158169224945	0.999992947004265	BAZ1B	protein_coding
ENSG00000010017.13	3618	-0.222351217381209	-0.22237264874476	5.14624789548409	0.721581551586718	0.999992947004265	RANBP9	protein_coding
ENSG00000010072.16	5906	-0.0950067503795019	-0.0950409809944492	3.24590847626496	0.886571885210497	0.999992947004265	SPRTN	protein_coding
ENSG00000010165.20	3831	0.029630956806206	0.0296340155447623	5.04618683728574	0.963190275604589	0.999992947004265	EEF1AKNMT	protein_coding
ENSG00000010219.13	7054	-0.377687188040115	-0.377870059715368	2.83830778298245	0.582494344993598	0.999992947004265	DYRK4	protein_coding
ENSG00000010244.18	15834	-0.312989179069843	-0.312997426054244	7.02065743217494	0.607448462128897	0.999992947004265	ZNF207	protein_coding
ENSG00000010256.11	3204	-0.113762111338928	-0.113764043558159	7.64398275630843	0.870922236284136	0.999992947004265	UQCRC1	protein_coding
ENSG00000010270.13	4348	-0.45411375370854	-0.454197806715893	4.2252947634474	0.496409683030015	0.999992947004265	STARD3NL	protein_coding
ENSG00000010278.14	4165	1.28993784658468	1.28998541841529	6.71194480280603	0.046236241600328	0.895824991747174	CD9	protein_coding
ENSG00000010292.13	6470	-1.51005029775779	-1.51014875221589	5.95743444610298	0.0149001049113034	0.497520605481231	NCAPD2	protein_coding
ENSG00000010295.19	5203	0.0742254740552268	0.0742325953131897	5.14996054909589	0.915185157017604	0.999992947004265	IFFO1	protein_coding
ENSG00000010310.9	5069	-1.77117014231817	-1.77864614310911	0.109898898287365	0.0280562182998914	0.682239785806314	GIPR	protein_coding
ENSG00000010318.21	3364	-0.0757237313610055	-0.0758827097709856	0.70486558332233	0.917706942523076	0.999992947004265	PHF7	protein_coding
ENSG00000010322.16	9062	0.0135011506247028	0.0135014292931193	7.36243314369214	0.983699102759323	0.999992947004265	NISCH	protein_coding
ENSG00000010327.10	10588	-0.639140077613493	-0.63932897059432	3.57586915359888	0.413876953323273	0.999992947004265	STAB1	protein_coding
ENSG00000010361.14	2953	0.0921346916616927	0.0921698066995284	3.17467701716844	0.894629237264859	0.999992947004265	FUZ	protein_coding
ENSG00000010404.18	9294	0.978847239539255	0.978885188178302	6.56136534852569	0.104397378130199	0.999992947004265	IDS	protein_coding
ENSG00000010438.16	1664	0.148896024702939	0.149204481521	0.812055132533229	0.849575792528618	0.999992947004265	PRSS3	protein_coding
ENSG00000010539.12	7498	-0.384623031209841	-0.38491199298947	2.21648813422814	0.600555622661035	0.999992947004265	ZNF200	protein_coding
ENSG00000010610.10	4557	-0.366591285517725	-0.366638717769152	4.73262622458304	0.582028851974178	0.999992947004265	CD4	protein_coding
ENSG00000010626.15	3052	0.260789461953655	0.260947353100536	2.51005538370173	0.707796325600938	0.999992947004265	LRRC23	protein_coding
ENSG00000010704.18	5675	0.213609557748123	0.21366678235471	3.67215281366289	0.749394364592033	0.999992947004265	HFE	protein_coding
ENSG00000010803.16	4447	-0.484890297033975	-0.484950357625563	4.80589673468144	0.438240397210274	0.999992947004265	SCMH1	protein_coding
ENSG00000010810.17	7411	0.140857086248677	0.140876496797474	4.62752266095635	0.829660130286497	0.999992947004265	FYN	protein_coding
ENSG00000010818.10	10655	0.414385919946982	0.414419469861127	5.41082439672477	0.497703079198944	0.999992947004265	HIVEP2	protein_coding
ENSG00000011007.12	5391	0.201412358437305	0.201424828959047	5.782046896533	0.743386192742419	0.999992947004265	ELOA	protein_coding
ENSG00000011009.11	2021	0.0318325921632379	0.0318357962339482	5.08288442251473	0.960079207219524	0.999992947004265	LYPLA2	protein_coding
ENSG00000011021.23	8173	0.0292268512541848	0.0292313105223412	4.48662834681802	0.963259930883265	0.999992947004265	CLCN6	protein_coding
ENSG00000011028.14	6591	-0.204974197100162	-0.204975543048403	9.0182832482238	0.7706278019299	0.999992947004265	MRC2	protein_coding
ENSG00000011052.21	1241	0.199291643576953	0.199293992366448	8.17442151726975	0.758456564843278	0.999992947004265	NME1-NME2	protein_coding
ENSG00000011105.14	6905	0.457509723765108	0.457538677278811	5.7705002798952	0.46928730404449	0.999992947004265	TSPAN9	protein_coding
ENSG00000011114.15	11333	-0.328321677559712	-0.328355966594954	5.03701439514297	0.59883598456739	0.999992947004265	BTBD7	protein_coding
