Row.names	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_name	gene_type
ENSG00000003249.14	4700	-0.45152491140878	5.10782466443983	-2.84209924409585	0.0199124071671885	0.0398995439281681	-4.7155542281387	DBNDD1	protein_coding
ENSG00000003393.15	10438	-0.457138285920933	5.21280693048849	-5.03791361754875	0.000768921872496588	0.00283979278204713	-1.295572407591	ALS2	protein_coding
ENSG00000003402.20	22479	1.07529815400271	6.15486382623131	12.628789436242	6.57519370113774e-07	1.47210555697071e-05	6.32882294721152	CFLAR	protein_coding
ENSG00000003436.16	11714	-0.788108635153775	4.23951355148392	-7.20086930900297	5.92398904919746e-05	0.000388025211097135	1.60740606558207	TFPI	protein_coding
ENSG00000003509.16	3651	-0.200969858278939	3.57301331387067	-1.69447443196511	0.125441827689825	0.184602451282218	-6.27602199183741	NDUFAF7	protein_coding
ENSG00000003756.17	10357	-0.144021235228365	5.884009082674	-1.60641529861705	0.143669496445343	0.206412773869401	-6.7047794120688	RBM5	protein_coding
ENSG00000003987.14	6928	-0.634114901104893	1.23231223870189	-3.20069750848357	0.0112411960958844	0.0251637199857447	-3.36499125685862	MTMR7	protein_coding
ENSG00000003989.18	7905	-1.68342060339474	3.05052205594875	-12.4779281358534	7.26647140010376e-07	1.57055954605087e-05	6.52979010046674	SLC7A2	protein_coding
ENSG00000004059.11	1825	-0.00824356939633588	5.40769624322736	-0.0924338711567509	0.928438564509011	0.946550231814807	-7.92272932857514	ARF5	protein_coding
ENSG00000004139.14	11105	-0.210396930717371	4.84964573203505	-2.26027058601081	0.0510127498634387	0.0869430483609897	-5.63004479936548	SARM1	protein_coding
ENSG00000004142.12	2670	-0.208205453892432	6.60102095670647	-2.2471779677351	0.0521032482900193	0.088420210460384	-5.77900603894223	POLDIP2	protein_coding
ENSG00000004399.13	9557	0.441879670197758	8.85136959018822	5.36472869905342	0.000501770046137333	0.00203041115555981	-0.967516066955746	PLXND1	protein_coding
ENSG00000004455.17	9625	-0.0206493767201857	5.88341140130847	-0.237452872048026	0.817781202175849	0.857361760281478	-7.93102306488438	AK2	protein_coding
ENSG00000004468.13	6857	-4.5781025467915	-0.723684003940333	-12.702243172872	6.26526942641114e-07	1.4259262386953e-05	6.31334380655725	CD38	protein_coding
ENSG00000004478.8	5163	-0.12936819419942	5.85759921733526	-1.18128231869202	0.268654134991009	0.347379397614045	-7.24074656753965	FKBP4	protein_coding
ENSG00000004487.17	5440	-0.242322402923069	6.78523667156759	-2.98188020406271	0.0159147111967415	0.0333469579647464	-4.59063767161632	KDM1A	protein_coding
ENSG00000004534.15	7299	-0.338190248653768	5.84229440153371	-3.69894020673849	0.00519083070569375	0.0133661184294812	-3.3826927411035	RBM6	protein_coding
ENSG00000004660.15	7433	0.267800394593485	2.78206815107734	1.98080800750552	0.0799258252511756	0.126395667454129	-5.68845471320375	CAMKK1	protein_coding
ENSG00000004700.16	3779	0.164846474519431	6.05835845398414	1.36624017469609	0.206000619528699	0.278715655126118	-7.02931925480426	RECQL	protein_coding
ENSG00000004766.17	9559	-0.198771269921165	3.70307174699442	-1.33070101587769	0.216978160303584	0.29093895043761	-6.78498749586878	VPS50	protein_coding
ENSG00000004776.13	1724	-1.04011508813758	4.25461076512693	-4.45812434589831	0.00170299338646613	0.00535540183852887	-2.00751429907315	HSPB6	protein_coding
ENSG00000004777.18	5260	-1.47365350746228	3.7206578836502	-8.1851019736024	2.20663293001448e-05	0.000181936700886628	2.7767967196317	ARHGAP33	protein_coding
ENSG00000004779.10	1548	0.19247197846399	5.718544112445	1.43370518475489	0.186467302564019	0.256558125236955	-6.92239733684501	NDUFAB1	protein_coding
ENSG00000004799.8	4544	-2.31643755885219	-0.773312095338835	-6.30363921551384	0.000159669592192955	0.000833388632774036	1.35462307474621	PDK4	protein_coding
ENSG00000004848.8	3114	-5.42239216806303	1.13415058648994	-12.7041258073018	6.25754186378229e-07	1.42581014439469e-05	6.65081621685191	ARX	protein_coding
ENSG00000004864.14	3710	0.138001538117327	5.1376930352994	1.20259817928205	0.260716768492162	0.339002156359025	-7.15588895391021	SLC25A13	protein_coding
ENSG00000004866.21	6453	-0.40493816106477	3.92600218236414	-3.18614693721498	0.011502520561145	0.0256296293351476	-3.9780719291418	ST7	protein_coding
ENSG00000004897.12	6824	-0.258029095231915	5.72950411225825	-2.91435605747338	0.0177312720650832	0.0364067060195698	-4.65307050753644	CDC27	protein_coding
ENSG00000004961.15	2343	0.115179154193806	4.31655894258339	1.03610889978773	0.327983103954338	0.410342382433055	-7.227955871604	HCCS	protein_coding
ENSG00000004975.12	5321	-0.919965365284351	4.75818045459339	-9.41728376280571	7.26229599469897e-06	7.94829126732843e-05	3.81931952999815	DVL2	protein_coding
ENSG00000005001.10	2384	4.82971054045175	-2.06216845327563	10.8433402231911	2.31502844738919e-06	3.46990796496005e-05	5.18714563653489	PRSS22	protein_coding
ENSG00000005007.13	8573	-0.24667914701047	6.30804224299706	-3.01481215237748	0.0150994175476668	0.0319144239766203	-4.5197885868407	UPF1	protein_coding
ENSG00000005020.13	5361	0.16683653685163	0.885782264894833	0.778809924054907	0.456671195258733	0.53928461443345	-6.69896604125047	SKAP2	protein_coding
ENSG00000005022.6	1555	-0.659338483834538	6.54676935062951	-7.75352704562152	3.36213577040552e-05	0.000251301521545067	2.01687411633828	SLC25A5	protein_coding
ENSG00000005059.16	3555	-1.37557905796727	4.01210175746189	-10.1905377606232	3.84078901181567e-06	5.01485703426428e-05	4.61690001363531	MCUB	protein_coding
ENSG00000005075.15	1355	-0.355805097013192	4.82065509905392	-3.70277811256263	0.00516063379746956	0.0132935611773388	-3.28019354453109	POLR2J	protein_coding
ENSG00000005100.13	5789	-0.590295118048084	5.13797575190585	-6.13198190154217	0.000195161035383306	0.000973341644533504	0.194510712776512	DHX33	protein_coding
ENSG00000005108.16	10921	-2.04175029729155	-0.0239307150847325	-5.68951062900712	0.000333202653505907	0.00147065940993118	0.542206398889094	THSD7A	protein_coding
ENSG00000005156.12	12901	-0.581723522480763	5.10689036248509	-6.53852578959166	0.00012204392189453	0.000672330640553944	0.707007757355969	LIG3	protein_coding
ENSG00000005175.10	5350	-0.274395824827944	4.32914719808235	-2.28553577230107	0.0489714925918114	0.084053757459913	-5.51527695236678	RPAP3	protein_coding
ENSG00000005187.12	7510	-0.579415290261575	0.468521581977133	-2.19001856755113	0.0571381604274861	0.095552726593159	-4.81441619418261	ACSM3	protein_coding
ENSG00000005189.19	4114	-0.542556459578885	2.17590822604255	-3.15172926389015	0.0121460883394998	0.0267976295674357	-3.66826202044173	REXO5	protein_coding
ENSG00000005194.15	3383	-0.246409763316918	5.52354055761662	-2.91072348360335	0.0178348406963987	0.0365696386711077	-4.64378876980718	CIAPIN1	protein_coding
ENSG00000005206.17	7419	0.137889445555665	4.9911441643052	1.23582635413266	0.248726051055888	0.326093916817698	-7.1016305691802	SPPL2B	protein_coding
ENSG00000005238.20	6375	0.390979323897142	5.76059159121727	3.85721383943884	0.00408739845963921	0.0109814438419927	-3.12033607466435	FAM214B	protein_coding
ENSG00000005243.10	1866	1.45494895208828	4.40962132110031	14.228889020538	2.4235456355612e-07	7.39417038310736e-06	7.53736358981067	COPZ2	protein_coding
ENSG00000005249.13	4262	-2.52673794759096	2.53091757423497	-14.7884425467817	1.75156696076205e-07	5.98654071104745e-06	8.04725401531377	PRKAR2B	protein_coding
ENSG00000005302.19	9780	-0.182740561425664	3.99848525853653	-1.60715314014737	0.143507275948934	0.206225811913231	-6.4779488964663	MSL3	protein_coding
ENSG00000005339.15	15479	-0.609247545064755	5.60591164835498	-7.10335175547784	6.56869943583221e-05	0.000416713735885887	1.33502440050445	CREBBP	protein_coding
ENSG00000005379.17	11389	-2.44939121992976	0.892768257629631	-8.67567823487624	1.39605935134705e-05	0.000129479589135498	3.70430463710506	TSPOAP1	protein_coding
ENSG00000005436.14	5462	-0.59256130746126	3.8213686444361	-4.73691892632427	0.00115479537578534	0.00393870556778996	-1.5320558171629	GCFC2	protein_coding
ENSG00000005448.17	2852	-1.15334607924139	2.30949767504161	-7.09874970414849	6.60097149895257e-05	0.000418223835669685	1.84263490873039	WDR54	protein_coding
ENSG00000005469.12	4995	-0.685956323846579	4.89712052198083	-6.9494703840727	7.74826447803381e-05	0.000471265285602087	1.22519346054475	CROT	protein_coding
ENSG00000005471.18	7728	-1.75990176122968	2.63199715925342	-9.54539060533618	6.51540062224209e-06	7.40148012032159e-05	4.27198351059126	ABCB4	protein_coding
ENSG00000005483.21	9949	-0.353892314732637	5.43051276645954	-3.98589489549697	0.00337405306145826	0.00934975708081188	-2.89708893646874	KMT2E	protein_coding
ENSG00000005486.17	2390	-0.610586192364431	4.50127796468033	-4.25864401966731	0.00226436307283739	0.00679308921851216	-2.36038324235414	RHBDD2	protein_coding
ENSG00000005513.10	4470	-2.13667007240944	3.04208666197131	-15.4742761477648	1.19453616083133e-07	4.60001205793819e-06	8.41104689307322	SOX8	protein_coding
ENSG00000005700.15	8719	0.201368000263072	6.28821288197318	2.19946309499289	0.056274560696695	0.094372151660714	-5.83997530850198	IBTK	protein_coding
ENSG00000005801.18	11711	-0.383837291592509	3.75192246837767	-3.25321368100919	0.0103482676756985	0.0234842076890779	-3.83782645402278	ZNF195	protein_coding
ENSG00000005810.18	15987	-0.514376564663855	5.69389380904009	-4.29949522585428	0.00213502398268445	0.00646991851172439	-2.43103561617169	MYCBP2	protein_coding
ENSG00000005812.11	7076	0.0563804221280912	5.5971828227353	0.501796209243806	0.628214651286771	0.696779811979481	-7.80407472854349	FBXL3	protein_coding
ENSG00000005882.12	5471	-0.819031152002829	4.46093044524855	-5.99939054356914	0.000228476227129464	0.00110328718331522	0.114012526286329	PDK2	protein_coding
ENSG00000005884.18	9802	0.181461499917412	9.89330819178195	2.26125861064686	0.0509313729726524	0.0868343206243849	-5.82202708097044	ITGA3	protein_coding
ENSG00000005889.15	9037	-0.229748132122973	5.32805447265625	-2.44845876366109	0.0376180084626763	0.0674236760279596	-5.38159634393694	ZFX	protein_coding
ENSG00000005893.16	9404	0.0228555651576406	6.77648687145743	0.260183704031583	0.800751292081568	0.843671561337141	-7.96403868420689	LAMP2	protein_coding
ENSG00000006007.12	4390	-0.169971198320701	6.08191404923951	-2.05445656299833	0.0710502740454359	0.114467310697079	-6.05835104606417	GDE1	protein_coding
ENSG00000006015.17	3370	0.119244274893611	3.13646706786574	0.805498324101412	0.441907286833399	0.525295050929286	-7.21773093248542	REX1BD	protein_coding
ENSG00000006016.11	2967	1.14997713786936	3.00764622494119	8.5735439732345	1.53298577396658e-05	0.000139237397538895	3.28070574084574	CRLF1	protein_coding
ENSG00000006025.12	6572	-0.342359648285742	3.17717700408471	-2.65008148652714	0.0271408219809186	0.0515148864559038	-4.71277720519844	OSBPL7	protein_coding
ENSG00000006042.12	5187	-0.322729316129912	5.54017298480986	-3.66608600153448	0.00545709595301241	0.0139509496539287	-3.41408407873791	TMEM98	protein_coding
ENSG00000006062.17	5668	-0.739044862639111	3.64466308412018	-5.62284613765387	0.000361984854514517	0.00156958094840524	-0.252248021519682	MAP3K14	protein_coding
ENSG00000006118.15	7274	-0.589456237401266	6.6624198581816	-4.85168967097008	0.000987380686139399	0.00346521681554163	-1.65228377302294	TMEM132A	protein_coding
ENSG00000006125.18	7591	-0.315817258099131	8.41033716591623	-4.01200607378755	0.00324617608822168	0.00906021596818582	-2.96190743229921	AP2B1	protein_coding
ENSG00000006194.10	6403	-0.391550976767811	4.27469049495629	-3.33468256176816	0.00910655114664246	0.0211239096128205	-3.79518870056648	ZNF263	protein_coding
ENSG00000006210.7	5960	-0.592940294184839	2.22268491053489	-2.82991977093113	0.0203062866383486	0.040553042108833	-4.20052216092527	CX3CL1	protein_coding
ENSG00000006282.21	5337	0.137525482109784	5.47089370036498	1.57306660045225	0.151176229096029	0.215242263480509	-6.71949210964468	SPATA20	protein_coding
ENSG00000006327.14	1801	0.44015042532943	7.56505607506578	5.25190473743932	0.000580440612405417	0.0022769269853195	-1.10191949959902	TNFRSF12A	protein_coding
ENSG00000006432.15	12386	-0.92823815706711	3.62801007910181	-7.69551095394491	3.56287124430378e-05	0.000263119706284939	2.25691180261815	MAP3K9	protein_coding
ENSG00000006451.8	3579	0.0807455083727967	5.15834754996176	0.861628497823554	0.411920872411223	0.495705216525567	-7.5067013154047	RALA	protein_coding
ENSG00000006453.14	4821	0.0523857475713783	4.53716271844689	0.537381537129733	0.604421864926017	0.675741592621023	-7.66727053363946	BAIAP2L1	protein_coding
ENSG00000006459.11	9378	-0.540360000952356	1.71950748163612	-3.03594670833259	0.0145990067084412	0.0310919466949818	-3.74915868259112	KDM7A	protein_coding
ENSG00000006468.14	9615	-0.723075751583747	3.89701532516558	-6.07598886504364	0.000208534861984368	0.0010247776613187	0.298532227732993	ETV1	protein_coding
ENSG00000006530.18	10697	-0.343268947635091	4.4970715021114	-3.55272982779098	0.00649199501134722	0.0160493584900353	-3.47705110095328	AGK	protein_coding
ENSG00000006534.16	6626	0.0165796514299029	2.84778771383834	0.117176208957995	0.909370416315501	0.93090540855595	-7.49619004395523	ALDH3B1	protein_coding
ENSG00000006576.16	8646	0.257187479787461	4.99551651646442	2.69801419339322	0.0251177690983489	0.0483156308216049	-4.93963383549298	PHTF2	protein_coding
ENSG00000006607.14	14371	-0.122639603800672	5.41320848520683	-1.39966110114331	0.196114311702785	0.267520938246687	-6.94492704168426	FARP2	protein_coding
ENSG00000006625.18	1594	-0.342842855560712	3.73486203597877	-2.47977246406835	0.0357572521086931	0.0647091772156808	-5.09919674963125	GGCT	protein_coding
ENSG00000006634.8	4595	-1.18666168185789	3.61222438682848	-6.54074601160471	0.000121738212829941	0.000671395420004323	0.937091154928272	DBF4	protein_coding
ENSG00000006638.13	2827	-0.347615724314633	1.73122575668133	-1.80973505719009	0.104789738164619	0.158922253757259	-5.69308394815312	TBXA2R	protein_coding
ENSG00000006652.15	7902	-0.00877145264073087	4.71790241647214	-0.0940843820056195	0.927164911656118	0.94553397396213	-7.84585291303127	IFRD1	protein_coding
ENSG00000006695.12	6756	0.0325967249773207	3.58612338034162	0.26996928231657	0.793453617699997	0.837560999426721	-7.61811837932577	COX10	protein_coding
ENSG00000006704.10	6498	-0.439546067335788	4.74045054238733	-3.57848186490345	0.00623998382462873	0.0155586116945022	-3.46822319642545	GTF2IRD1	protein_coding
ENSG00000006712.15	2850	-0.447674424258555	5.14077457610875	-4.17699677318584	0.0025486574204036	0.0074557570472491	-2.57031460918524	PAF1	protein_coding
ENSG00000006715.16	7752	-0.467358287826513	5.89397223702236	-5.30412968505044	0.000542477777277847	0.00215715472346834	-0.973815040793628	VPS41	protein_coding
ENSG00000006740.17	9322	-1.25565145730332	0.0620265989337352	-4.3091327202398	0.00210567795131257	0.00640456781034332	-1.38511903360228	ARHGAP44	protein_coding
ENSG00000006744.19	7002	-0.108318699057265	5.72653380785264	-1.07463930203406	0.311324101381849	0.393135235412838	-7.34906371458494	ELAC2	protein_coding
ENSG00000006756.16	7026	-0.53604389197016	4.39772455436833	-5.39816259823268	0.000480739162015501	0.00196138003833462	-0.685906226721362	ARSD	protein_coding
ENSG00000006757.12	3411	-0.425913758000566	2.22199988545715	-2.06443242296819	0.0699235257977718	0.112900633603186	-5.43166961342871	PNPLA4	protein_coding
ENSG00000006831.10	5831	-0.287846107241524	5.95800921043964	-3.48111603587882	0.00725071589605112	0.0175752015369926	-3.74042627413658	ADIPOR2	protein_coding
ENSG00000007047.15	6656	-0.192391274697096	5.39000558934955	-2.16844895184446	0.0591593020465618	0.0983302138564388	-5.83353033546132	MARK4	protein_coding
ENSG00000007062.12	7457	-5.13695021679833	4.07801173377738	-34.5513679927019	1.20003642186182e-10	3.17061332246763e-07	14.6830911701951	PROM1	protein_coding
ENSG00000007080.11	1661	-0.181903973130499	5.02607489909614	-1.88237899041935	0.0934509648773135	0.143962629188702	-6.23428205068138	CCDC124	protein_coding
ENSG00000007168.14	13771	0.0499954442635074	7.60146254266389	0.584796905713305	0.573477507048833	0.647741990361097	-7.83599727092341	PAFAH1B1	protein_coding
ENSG00000007174.18	16941	-2.79786912182438	0.902161263999308	-11.3472665730806	1.59444650525389e-06	2.67161074735289e-05	5.85697345487753	DNAH9	protein_coding
ENSG00000007202.15	9232	-0.20533872268779	8.00689850729785	-2.66371247165557	0.0265492548408754	0.0505669619534799	-5.14076151921871	KIAA0100	protein_coding
ENSG00000007237.18	10100	-4.05711599453097	3.01409738062196	-21.1626593895448	8.2805261101006e-09	9.30736131724638e-07	10.9580520984111	GAS7	protein_coding
ENSG00000007255.10	933	-0.66822013665114	0.267785223705581	-2.15974218859102	0.0599947665693996	0.0994125661448154	-4.81388272659249	TRAPPC6A	protein_coding
ENSG00000007341.19	8108	-0.632366678317255	3.48393872828244	-5.47466253639199	0.000436130263399361	0.00181843675674428	-0.426430948559649	ST7L	protein_coding
ENSG00000007350.17	3526	-5.22766498286695	-0.305206500655992	-11.4835780644952	1.44509248514465e-06	2.49146892784148e-05	5.68000475189999	TKTL1	protein_coding
ENSG00000007372.23	20639	-2.56373140149453	4.29128010355038	-22.1196282790315	5.66338383346905e-09	7.86052872276188e-07	11.4607975173262	PAX6	protein_coding
ENSG00000007376.8	2769	-0.216867270240214	4.55203362535177	-1.69318137599715	0.125693458669123	0.184903885323444	-6.44750126028597	RPUSD1	protein_coding
ENSG00000007384.15	4914	0.440273726342234	4.96048454493269	3.84791145293268	0.00414482975565194	0.0110904932714214	-3.0649786438262	RHBDF1	protein_coding
ENSG00000007392.17	6176	-0.281091735214956	5.01448136321506	-3.10646427668137	0.0130498554021879	0.0284264961374155	-4.27224811174141	LUC7L	protein_coding
ENSG00000007516.14	6109	-0.00774235596586256	2.66785384867836	-0.0499946180321866	0.961251206708267	0.971508696567904	-7.46213666989467	BAIAP3	protein_coding
ENSG00000007520.4	1210	0.14599420946085	5.29644682237868	1.65258217094947	0.133832936314017	0.194760195718851	-6.59420837842552	TSR3	protein_coding
ENSG00000007541.17	7856	-0.394714952842378	4.91103961628271	-3.33207506490103	0.00914378241841941	0.0211913915621628	-3.88989549770557	PIGQ	protein_coding
ENSG00000007545.16	8596	-0.313353284626889	4.52444507551783	-2.83433467031531	0.0201625975740795	0.0403149914044474	-4.65433469938776	CRAMP1	protein_coding
ENSG00000007866.21	3049	0.180418596509596	5.35514889155609	1.50446908794201	0.167730513685108	0.234884546526499	-6.80183400316154	TEAD3	protein_coding
ENSG00000007908.16	4586	-3.1382122455804	-0.897301469004438	-7.98926958766159	2.66536680325303e-05	0.000210701565419222	3.08793219955771	SELE	protein_coding
ENSG00000007923.16	5083	-0.246758701086027	5.86400514881459	-2.89419266627635	0.0183140559877091	0.0373638517026948	-4.6948614958933	DNAJC11	protein_coding
ENSG00000007944.15	3072	-0.931604943609899	1.15235629690449	-4.43905673662741	0.00174957071571182	0.00548180324962521	-1.40955697549263	MYLIP	protein_coding
ENSG00000007968.7	5462	-2.24111878523867	1.78781904115719	-11.1933327755747	1.7840042310983e-06	2.88877078568417e-05	5.73216814727399	E2F2	protein_coding
ENSG00000008018.9	2219	-0.121550485770768	6.06533173781726	-1.39017441808327	0.198878207021028	0.270599833301219	-7.00162281861786	PSMB1	protein_coding
ENSG00000008056.14	3733	-0.205993343003463	0.723707761748698	-0.818760411644458	0.434691731317573	0.518152124067982	-6.62674862445498	SYN1	protein_coding
ENSG00000008083.14	6244	-0.30331665928458	4.3320839439662	-2.93142837616773	0.017252734467417	0.0355955240061746	-4.46566164408989	JARID2	protein_coding
ENSG00000008086.13	19056	0.731448712760659	4.13914590089156	6.76351422430817	9.49361769795447e-05	0.000553234270274603	1.10895408080447	CDKL5	protein_coding
ENSG00000008128.23	5085	-0.374191484596509	5.59279857124204	-4.13478421571577	0.00271038470144404	0.00785673511034879	-2.67775680459557	CDK11A	protein_coding
ENSG00000008130.15	5570	0.193955070278853	5.39679407259756	2.22258512638023	0.05421385575858	0.0914520297592646	-5.74690151638556	NADK	protein_coding
ENSG00000008226.20	8338	0.0215209816343386	2.7047535598137	0.113096770666663	0.912510424775204	0.93324929806555	-7.46461024666389	DLEC1	protein_coding
ENSG00000008256.16	5808	-0.447818829558753	5.3751207192021	-5.03946452520685	0.000767338308181484	0.00283659586042762	-1.30905524956771	CYTH3	protein_coding
ENSG00000008277.14	12199	-2.48217434662367	2.11933504265146	-13.6872189044188	3.35694046223443e-07	9.12218589712854e-06	7.4035103431551	ADAM22	protein_coding
ENSG00000008282.8	2804	-0.191443045181076	4.69556749982966	-2.01666871189539	0.0754789201684415	0.120404236751257	-5.99010488120787	SYPL1	protein_coding
ENSG00000008283.16	5296	0.305006764613007	3.20759408822109	2.49448399465168	0.0349151322891833	0.0634193120975374	-4.96921701210426	CYB561	protein_coding
ENSG00000008294.21	11966	-0.524538520629547	6.98378104899491	-6.63396385173426	0.000109629083543561	0.000618601126936033	0.71741988171339	SPAG9	protein_coding
ENSG00000008300.17	13850	-0.653889163716888	2.92758991697431	-4.82818467916343	0.00101940648001151	0.003555166561184	-1.22685173497679	CELSR3	protein_coding
ENSG00000008311.15	6664	-0.931699061093824	3.96619064736193	-7.26056417575599	5.56380407214518e-05	0.000369952707658122	1.72041109406128	AASS	protein_coding
ENSG00000008324.12	3118	-0.101403349596465	2.66056625404913	-0.698153017882985	0.503242228984683	0.583116325508382	-7.19840531764327	SS18L2	protein_coding
ENSG00000008382.16	2049	-1.01417190633391	2.8955502702164	-6.92922975621943	7.91998794268536e-05	0.000479201720697548	1.52943661506284	MPND	protein_coding
ENSG00000008394.13	7441	-0.57976354786347	5.23106170764848	-6.54932069362517	0.000120565382297009	0.00066647033498755	0.707340686354613	MGST1	protein_coding
ENSG00000008405.12	4782	-0.668701245066689	4.02127586967424	-5.8148591566499	0.000285598817832041	0.00130935359625713	-0.0629679911897858	CRY1	protein_coding
ENSG00000008441.17	6302	-1.67040904380618	7.26828418880203	-18.0328566218375	3.25678936611773e-08	2.1374708946065e-06	9.53041335876774	NFIX	protein_coding
ENSG00000008513.16	8852	0.97120086251619	5.20103466899245	10.0299566127285	4.3688291278188e-06	5.48324138628084e-05	4.32971130539594	ST3GAL1	protein_coding
ENSG00000008516.17	4246	0.191110401096717	0.0175151929121876	0.639847592791735	0.538689914092284	0.615917308304959	-6.59619917715165	MMP25	protein_coding
ENSG00000008517.18	3209	0.7563112591189	5.32839060429217	5.23188394966151	0.000595749375257462	0.002325188478529	-1.02419060194847	IL32	protein_coding
ENSG00000008710.20	18534	0.405658859253157	7.55736200783194	4.68795598808286	0.00123531372118273	0.00415935696758438	-1.91453932697374	PKD1	protein_coding
ENSG00000008735.14	5793	-0.144018641231211	1.74439432546539	-0.685611022318936	0.510743170672847	0.590249873443436	-6.98552324357299	MAPK8IP2	protein_coding
ENSG00000008838.20	6962	-0.353451912782911	6.36127436656154	-3.89774426370976	0.00384684526722723	0.0104445338447051	-3.09280463610972	MED24	protein_coding
ENSG00000008853.17	6611	-0.228282504770907	4.10449405142635	-1.87180131154714	0.095027002042912	0.1460787818347	-6.11604385186834	RHOBTB2	protein_coding
ENSG00000008869.12	8238	-0.163368906133125	4.43269333976544	-1.49612441783859	0.169850235692087	0.237427694664053	-6.70066103219493	HEATR5B	protein_coding
ENSG00000008952.17	7928	0.183644640900507	6.02834957741375	2.03657214441758	0.0731142074621978	0.117304569838034	-6.08062162193155	SEC62	protein_coding
