GeneID	Length	logFC	logCPM	LR	PValue	FDR	gene_name	gene_type
ENSG00000003249.14	4700	-0.24216455008647	5.1200839563675	3.79117022935905	0.0515236144378526	0.0987244426013364	DBNDD1	protein_coding
ENSG00000003393.15	10438	-0.215704777365968	5.22004067669416	3.06653144244244	0.0799198237357582	0.143060539860448	ALS2	protein_coding
ENSG00000003402.20	22479	1.31718299335578	6.30391898193144	114.781120193	8.78813392763111e-27	2.28133489803354e-25	CFLAR	protein_coding
ENSG00000003436.16	11714	-0.540846451801749	4.27256948947113	15.1800260147502	9.77317408319734e-05	0.000374818586708529	TFPI	protein_coding
ENSG00000003509.16	3651	0.0426931418437451	3.57945177531499	0.0731822366810179	0.786758574397199	0.852667085649367	NDUFAF7	protein_coding
ENSG00000003756.17	10357	0.0961037346022488	5.8865903662666	0.630467843233287	0.427183757868784	0.546479064494003	RBM5	protein_coding
ENSG00000003987.14	6928	-0.39922357152894	1.28064264964582	2.54499160087816	0.110644499345074	0.18745987003104	MTMR7	protein_coding
ENSG00000003989.18	7905	-1.44995458003941	3.23059688336566	69.7851813155632	6.61278166988995e-17	9.10986763519359e-16	SLC7A2	protein_coding
ENSG00000004059.11	1825	0.228710431933821	5.41423750517036	3.49967854988364	0.0613807420850791	0.114588599498274	ARF5	protein_coding
ENSG00000004139.14	11105	0.0228615124066485	4.85099241557613	0.0327319894570079	0.856430493696193	0.902527707402554	SARM1	protein_coding
ENSG00000004142.12	2670	0.0253246108559011	6.60233598144779	0.0445482306509604	0.832836927244477	0.885553232020811	POLDIP2	protein_coding
ENSG00000004399.13	9557	0.677946504691984	8.89180174608792	18.2604040445426	1.92670705581583e-05	8.35427960659387e-05	PLXND1	protein_coding
ENSG00000004455.17	9625	0.2169290857444	5.8888055989075	3.20822265171616	0.0732690334595302	0.132996188684315	AK2	protein_coding
ENSG00000004468.13	6857	-4.51256642564772	0.59791460762541	110.734947378788	6.76351278871073e-26	1.67435081630301e-24	CD38	protein_coding
ENSG00000004478.8	5163	0.109094071317545	5.86701852436724	0.814452510849613	0.366807130233687	0.487308329372325	FKBP4	protein_coding
ENSG00000004487.17	5440	-0.00454546406326319	6.78571673487167	0.00142451722875592	0.969892769026092	0.980664942783829	KDM1A	protein_coding
ENSG00000004534.15	7299	-0.097276928488797	5.84631196126731	0.646365379618439	0.421415156353544	0.541243202688145	RBM6	protein_coding
ENSG00000004660.15	7433	0.508405923312895	2.81317662026033	7.97677273759532	0.00473813341359057	0.0125471616066329	CAMKK1	protein_coding
ENSG00000004700.16	3779	0.400389282766914	6.08338579262038	10.9944040156823	0.000913873952940645	0.0028811969263234	RECQL	protein_coding
ENSG00000004766.17	9559	0.0590819397874969	3.73218225822465	0.150137478893766	0.698404013172541	0.783740699853644	VPS50	protein_coding
ENSG00000004776.13	1724	-0.876474655102828	4.33271524926866	39.5896662922587	3.13336930564207e-10	2.49696291379423e-09	HSPB6	protein_coding
ENSG00000004777.18	5260	-1.27376202087794	3.85448093332779	68.4416551989996	1.30687595272023e-16	1.76468451442161e-15	ARHGAP33	protein_coding
ENSG00000004779.10	1548	0.434020321510992	5.75011477120449	12.7978952044296	0.000347009541661282	0.00119282643040171	NDUFAB1	protein_coding
ENSG00000004799.8	4544	-2.12006297674022	-0.31658831592512	26.3584940957312	2.83569082165893e-07	1.63559334837583e-06	PDK4	protein_coding
ENSG00000004848.8	3114	-5.1455832954222	2.79396870938208	376.955446575003	5.72552475192966e-84	1.15416062728949e-81	ARX	protein_coding
ENSG00000004864.14	3710	0.386051768912747	5.16310975057285	9.75161169636898	0.00179165565879423	0.00524902232529734	SLC25A13	protein_coding
ENSG00000004866.21	6453	-0.186905229473204	3.92859374314893	1.59567873177356	0.206516674067448	0.310960870705333	ST7	protein_coding
ENSG00000004897.12	6824	-0.0176807487701136	5.73194567526802	0.0212629597780598	0.884064874584987	0.922447662675034	CDC27	protein_coding
ENSG00000004961.15	2343	0.357717237699726	4.33560229165635	6.80389692353202	0.00909591298949166	0.022294015025733	HCCS	protein_coding
ENSG00000004975.12	5321	-0.676773374707639	4.79918576945771	27.933453920435	1.25560040035078e-07	7.57848637608603e-07	DVL2	protein_coding
ENSG00000005001.10	2384	5.2665380089905	-0.414299745217273	79.8935411047664	3.9513611987983e-19	6.28495495026251e-18	PRSS22	protein_coding
ENSG00000005007.13	8573	-0.00753597720119593	6.30891613921989	0.00391736250693597	0.950093918837023	0.968300177739252	UPF1	protein_coding
ENSG00000005020.13	5361	0.411146240979701	0.93600665848691	2.33310302198743	0.126649190451626	0.209596611993958	SKAP2	protein_coding
ENSG00000005022.6	1555	-0.420501707436265	6.56364016861246	12.2451894829589	0.000466459163960073	0.00156317231281276	SLC25A5	protein_coding
ENSG00000005059.16	3555	-1.12400172444013	4.13336266204835	60.5889011567975	7.03294256046797e-15	8.35452677582951e-14	MCUB	protein_coding
ENSG00000005075.15	1355	-0.115800892097853	4.82389010516599	0.833422293739806	0.361284800204609	0.48181875569041	POLR2J	protein_coding
ENSG00000005100.13	5789	-0.349178977111913	5.15188022261948	7.95703625239015	0.00479007868640995	0.0126626528101202	DHX33	protein_coding
ENSG00000005108.16	10921	-1.78439302947343	0.304771096703825	27.8529861486588	1.30891896487507e-07	7.87384109351613e-07	THSD7A	protein_coding
ENSG00000005156.12	12901	-0.344430683236152	5.11775652592741	7.69990738685086	0.00552236589121421	0.0143488147309276	LIG3	protein_coding
ENSG00000005175.10	5350	-0.0229150617781882	4.34249403291338	0.0282049225685128	0.866627954370964	0.910153473954417	RPAP3	protein_coding
ENSG00000005187.12	7510	-0.333714375950132	0.517418267708642	1.27244115396163	0.259309220181093	0.37217768415268	ACSM3	protein_coding
ENSG00000005189.19	4114	-0.285254089222068	2.20574308436735	2.00398302792773	0.156886477499522	0.249681169983329	REXO5	protein_coding
ENSG00000005194.15	3383	-0.00771402036254284	5.52498854658625	0.0040110424793125	0.949501504325082	0.968070604134319	CIAPIN1	protein_coding
ENSG00000005206.17	7419	0.352584618517487	5.00352575880838	7.91655796710671	0.0048984378320854	0.0129179868339136	SPPL2B	protein_coding
ENSG00000005238.20	6375	0.628532782131904	5.79779746587376	26.5806258198247	2.52765842506342e-07	1.47080683909066e-06	FAM214B	protein_coding
ENSG00000005243.10	1866	1.70194541484735	4.65820652187104	157.405783331298	4.17331906830718e-36	1.61654741557664e-34	COPZ2	protein_coding
ENSG00000005249.13	4262	-2.27969177597681	2.9602609982832	141.565891270602	1.21004809637163e-32	4.01756304938177e-31	PRKAR2B	protein_coding
ENSG00000005302.19	9780	0.0698680986863943	4.00910062267227	0.231760805155282	0.630221280558116	0.728582712864325	MSL3	protein_coding
ENSG00000005339.15	15479	-0.372400670971446	5.6181302648778	9.35234439314427	0.00222700415617614	0.0063686258114157	CREBBP	protein_coding
ENSG00000005379.17	11389	-2.29294172681011	1.30859631260397	67.9090467214219	1.71213812182356e-16	2.30090398616492e-15	TSPOAP1	protein_coding
ENSG00000005436.14	5462	-0.338563600627887	3.83952524929661	5.0807413406506	0.024193023512998	0.051836570444607	GCFC2	protein_coding
ENSG00000005448.17	2852	-0.932883921986462	2.39148181332301	22.3977089578899	2.21638241508275e-06	1.12383559060471e-05	WDR54	protein_coding
ENSG00000005469.12	4995	-0.443184640757749	4.91862029036955	12.4361665079179	0.000421099223861556	0.00142323612786741	CROT	protein_coding
ENSG00000005471.18	7728	-1.49736630575448	2.85562997022048	65.4930333181489	5.83197637041886e-16	7.48607493161953e-15	ABCB4	protein_coding
ENSG00000005483.21	9949	-0.112601382851033	5.43473788988223	0.851803984069734	0.356042499905326	0.476466519502029	KMT2E	protein_coding
ENSG00000005486.17	2390	-0.391634037368558	4.51701688757965	8.60299520863384	0.00335610596759413	0.00920959485898347	RHBDD2	protein_coding
ENSG00000005513.10	4470	-1.89466262485888	3.34114753247368	117.585918930931	2.13641946961905e-27	5.71109155917785e-26	SOX8	protein_coding
ENSG00000005700.15	8719	0.440904432288005	6.30921042820062	13.359697475758	0.000257089774855264	0.000908715065712247	IBTK	protein_coding
ENSG00000005801.18	11711	-0.140088398470743	3.75863711240469	0.845227600620827	0.357905941723796	0.478184220124008	ZNF195	protein_coding
ENSG00000005810.18	15987	-0.272386901335763	5.70553873478125	5.02850172205817	0.0249334591315125	0.0532210140619157	MYCBP2	protein_coding
ENSG00000005812.11	7076	0.299061103190823	5.61487475615762	6.05491584369736	0.0138676363605081	0.0321732420789004	FBXL3	protein_coding
ENSG00000005882.12	5471	-0.607339417478551	4.49246048702592	20.4058593815015	6.2637718080388e-06	2.9350287492364e-05	PDK2	protein_coding
ENSG00000005884.18	9802	0.417592307320279	9.90909591211317	6.22549163034421	0.0125923940213184	0.0295430758694342	ITGA3	protein_coding
ENSG00000005889.15	9037	0.0123669897971076	5.33220331485759	0.0102140740090491	0.91949909818634	0.948399973094092	ZFX	protein_coding
ENSG00000005893.16	9404	0.261581613701406	6.78526230741446	4.71557490687965	0.0298905692612204	0.0620978226685676	LAMP2	protein_coding
ENSG00000006007.12	4390	0.0677183049851857	6.08310820364175	0.31474635850542	0.574782130167486	0.682094129960875	GDE1	protein_coding
ENSG00000006015.17	3370	0.35555160559628	3.15909167458869	4.38790078033421	0.0361948520402756	0.0730516246481042	REX1BD	protein_coding
ENSG00000006016.11	2967	1.38683931827083	3.17284842661661	62.801668420254	2.28605106589481e-15	2.81551987573267e-14	CRLF1	protein_coding
ENSG00000006025.12	6572	-0.0931969505523898	3.18901089785709	0.306233849955809	0.580000493541728	0.686513466142411	OSBPL7	protein_coding
ENSG00000006042.12	5187	-0.0812244709136358	5.54372150827922	0.445483896900086	0.504487418763013	0.619250732696376	TMEM98	protein_coding
ENSG00000006062.17	5668	-0.529876947220129	3.66610032811138	11.5245951173895	0.000686814079822029	0.00222791660868377	MAP3K14	protein_coding
ENSG00000006118.15	7274	-0.360356797413426	6.678475133866	9.00525703916976	0.00269204125923886	0.00755630506909117	TMEM132A	protein_coding
ENSG00000006125.18	7591	-0.0774222695054823	8.41125388660678	0.254846278365378	0.613683148063875	0.715070814557146	AP2B1	protein_coding
ENSG00000006194.10	6403	-0.169901582360281	4.27721917800792	1.50229366838539	0.220318780598578	0.327864219263647	ZNF263	protein_coding
ENSG00000006210.7	5960	-0.42984837493837	2.23003869460833	4.52848110963185	0.033335191838553	0.0680798836731742	CX3CL1	protein_coding
ENSG00000006282.21	5337	0.376667789556296	5.48579280845949	9.50546971468264	0.00204860311035906	0.00590977722621835	SPATA20	protein_coding
ENSG00000006327.14	1801	0.680680761341681	7.60671357018199	22.174496126501	2.48959043385319e-06	1.25399946508847e-05	TNFRSF12A	protein_coding
ENSG00000006432.15	12386	-0.678464423936859	3.67896183483377	19.0154986490231	1.29661004623596e-05	5.77424063647237e-05	MAP3K9	protein_coding
ENSG00000006451.8	3579	0.322348615106979	5.17169473605222	6.79179240370499	0.00915779147868218	0.0224345449728877	RALA	protein_coding
ENSG00000006453.14	4821	0.29396288482662	4.54872482981982	4.92798034822329	0.026425184325883	0.0558320338350607	BAIAP2L1	protein_coding
ENSG00000006459.11	9378	-0.29219726591042	1.76578365217282	1.72729395323537	0.188756853971393	0.289532700536134	KDM7A	protein_coding
ENSG00000006468.14	9615	-0.481337520572374	3.92437728909454	10.5660550283986	0.00115183275855306	0.00355149932030836	ETV1	protein_coding
ENSG00000006530.18	10697	-0.103419592981265	4.50069887525262	0.602420617553838	0.437655938421586	0.556435388307275	AGK	protein_coding
ENSG00000006534.16	6626	0.236272043660761	2.85555975306715	1.75465414484047	0.18529270971422	0.285148981880846	ALDH3B1	protein_coding
ENSG00000006576.16	8646	0.503351210408213	5.02434643819147	16.2169734521424	5.6485743419678e-05	0.000225885801873631	PHTF2	protein_coding
ENSG00000006607.14	14371	0.117364167280303	5.41700571179178	0.923621843487126	0.336525788024829	0.45575285819089	FARP2	protein_coding
ENSG00000006625.18	1594	-0.089927648301946	3.75240785874194	0.349135808680428	0.554602735909819	0.664735896608329	GGCT	protein_coding
ENSG00000006634.8	4595	-0.919575908011956	3.71922814465983	35.1985854215946	2.97739741353624e-09	2.14118987638909e-08	DBF4	protein_coding
ENSG00000006638.13	2827	-0.145852400767001	1.73307890696803	0.420756046674433	0.516560032586939	0.63014965071971	TBXA2R	protein_coding
ENSG00000006652.15	7902	0.230515059160882	4.72617159913849	3.2058941315907	0.0733733931527439	0.133133472999886	IFRD1	protein_coding
ENSG00000006695.12	6756	0.253029976822848	3.59322049043749	2.57140664795865	0.108810937885936	0.185147293534596	COX10	protein_coding
ENSG00000006704.10	6498	-0.230072442366487	4.74547913344168	3.19829900710884	0.0737149018861739	0.133624324349547	GTF2IRD1	protein_coding
ENSG00000006712.15	2850	-0.225478585869831	5.14561613322124	3.30808865824688	0.0689396317074682	0.126324313549859	PAF1	protein_coding
ENSG00000006715.16	7752	-0.227479049339378	5.90101502161984	3.53696747564847	0.0600150923050498	0.112414579203772	VPS41	protein_coding
ENSG00000006740.17	9322	-1.04492264576257	0.207212893070158	10.1554263324448	0.00143877119451268	0.00433012263065174	ARHGAP44	protein_coding
ENSG00000006744.19	7002	0.119769177841424	5.72926946908135	0.972295791295615	0.324108281861069	0.442791086318494	ELAC2	protein_coding
ENSG00000006756.16	7026	-0.297529543887667	4.40852893984424	4.83142597500849	0.0279455078256417	0.0586054678445384	ARSD	protein_coding
ENSG00000006757.12	3411	-0.161044749751193	2.28720987033679	0.669810209341541	0.413117784511907	0.532815945226397	PNPLA4	protein_coding
ENSG00000006831.10	5831	-0.0489818858158401	5.95932019579268	0.164276226420256	0.685249629322296	0.772709996418857	ADIPOR2	protein_coding
ENSG00000007047.15	6656	0.0462362482342787	5.39173016433273	0.143066904253597	0.705250931892248	0.789003973243366	MARK4	protein_coding
ENSG00000007062.12	7457	-4.90158522878746	5.57555683495948	972.799261108261	1.46827566062446e-213	5.80115713512724e-210	PROM1	protein_coding
ENSG00000007080.11	1661	0.0468362495254462	5.02719705878087	0.141009489149274	0.707279498856263	0.790333531302985	CCDC124	protein_coding
ENSG00000007168.14	13771	0.289511045269109	7.61046918813032	4.03912327393522	0.0444569119124033	0.0870585145548698	PAFAH1B1	protein_coding
ENSG00000007174.18	16941	-2.56363249610922	1.4670887702294	86.9516040446017	1.1120946289458e-20	2.00085877912789e-19	DNAH9	protein_coding
ENSG00000007202.15	9232	0.0335777857445254	8.00728143001864	0.0505326559267836	0.822138991469148	0.877768782169001	KIAA0100	protein_coding
ENSG00000007237.18	10100	-3.84718339363803	4.0193842693937	462.916333034016	1.11493909074221e-102	3.86414416449341e-100	GAS7	protein_coding
ENSG00000007255.10	933	-0.489865744368995	0.301791153073257	2.44539364075869	0.1178703129049	0.19753376581577	TRAPPC6A	protein_coding
ENSG00000007341.19	8108	-0.396630041629086	3.50108667024258	6.08340933076096	0.0136457173264646	0.03175908880588	ST7L	protein_coding
ENSG00000007350.17	3526	-5.0424294891212	1.27166273591325	171.391410015727	3.67515562130602e-39	1.63519593015542e-37	TKTL1	protein_coding
ENSG00000007372.23	20639	-2.33163899402604	4.71510483131624	281.18592568077	4.14156329566013e-63	4.21734963431783e-61	PAX6	protein_coding
ENSG00000007376.8	2769	-0.00931300712030158	4.55300755347558	0.00493784621204441	0.943978911137081	0.964334646267093	RPUSD1	protein_coding
ENSG00000007384.15	4914	0.652469933225686	4.99913815318778	26.8250562755995	2.2273067780152e-07	1.30255907044673e-06	RHBDF1	protein_coding
ENSG00000007392.17	6176	-0.0460970301981547	5.01577188751929	0.136555083617806	0.711730031338887	0.793556088108122	LUC7L	protein_coding
ENSG00000007516.14	6109	0.250103320047187	2.69110522729507	1.86912496895888	0.171575331546301	0.268090696408857	BAIAP3	protein_coding
ENSG00000007520.4	1210	0.387018590800544	5.31296528815633	9.93014822906906	0.00162593439977789	0.00482070149596463	TSR3	protein_coding
ENSG00000007541.17	7856	-0.181510188041351	4.91484114548754	2.08187561930265	0.149056921519904	0.239670968449391	PIGQ	protein_coding
ENSG00000007545.16	8596	-0.0933287421727956	4.52521984070696	0.492751969958881	0.482702275217611	0.599847986848079	CRAMP1	protein_coding
ENSG00000007866.21	3049	0.397340412101011	5.37208051894205	10.4646648716448	0.00121679619631856	0.00372852626931489	TEAD3	protein_coding
ENSG00000007908.16	4586	-3.03235753426334	-0.171264486146073	47.7925327774669	4.73793165186616e-12	4.56352217370141e-11	SELE	protein_coding
ENSG00000007923.16	5083	-0.00953608080045583	5.86478285438592	0.00620499052786272	0.937214164696945	0.960254438233917	DNAJC11	protein_coding
ENSG00000007944.15	3072	-0.684393944979225	1.24779204584286	7.25225247971567	0.00708121317982829	0.0178772353185314	MYLIP	protein_coding
ENSG00000007968.7	5462	-2.01431549121222	2.12358648525944	81.6891182863351	1.59268000421842e-19	2.62194945694458e-18	E2F2	protein_coding
ENSG00000008018.9	2219	0.118391165328961	6.06956854470481	0.962776780626349	0.326488260091312	0.445180534104354	PSMB1	protein_coding
ENSG00000008056.14	3733	-0.00249573921980723	0.730355474838011	7.33171257436549e-05	0.993168163407576	0.995587205973343	SYN1	protein_coding
ENSG00000008083.14	6244	-0.0766736263401405	4.33328848688909	0.312694292639292	0.576031546709922	0.683084411144397	JARID2	protein_coding
ENSG00000008086.13	19056	0.961858058167509	4.22091396191754	45.8475065503707	1.27825726506197e-11	1.17834681620622e-10	CDKL5	protein_coding
ENSG00000008128.23	5085	-0.138965479108647	5.59537149558553	1.30430846168478	0.25342773072761	0.365848581248768	CDK11A	protein_coding
ENSG00000008130.15	5570	0.43254831074535	5.41524974958189	12.4679449544231	0.000413995304135688	0.00140042418376721	NADK	protein_coding
ENSG00000008226.20	8338	0.287368771719666	2.76004589549586	2.54533644772068	0.110620344565017	0.187435020746369	DLEC1	protein_coding
ENSG00000008256.16	5808	-0.210824179252574	5.38008704942797	2.97147882656834	0.0847443534276933	0.150345453190916	CYTH3	protein_coding
ENSG00000008277.14	12199	-2.24248843544273	2.5285314270399	116.961224710571	2.92735184168095e-27	7.75198869067121e-26	ADAM22	protein_coding
ENSG00000008282.8	2804	0.0516764207382495	4.6996761027089	0.160151677752465	0.689016909184816	0.775762512307422	SYPL1	protein_coding
ENSG00000008283.16	5296	0.543377436867736	3.23991671376764	10.4503469859446	0.00122626417928097	0.00375230000955631	CYB561	protein_coding
ENSG00000008294.21	11966	-0.285552810145545	6.99112245551821	5.05408353294708	0.0245679719953205	0.0525203210439948	SPAG9	protein_coding
ENSG00000008300.17	13850	-0.413832607255175	2.95491396178132	5.55837224217402	0.0183925078118996	0.0410141090217943	CELSR3	protein_coding
ENSG00000008311.15	6664	-0.679496519285565	4.01983572227469	21.7476852669304	3.10964832693031e-06	1.54504785459025e-05	AASS	protein_coding
ENSG00000008324.12	3118	0.149789482153251	2.67840898442016	0.668447048180766	0.41359356115521	0.533220700947671	SS18L2	protein_coding
ENSG00000008382.16	2049	-0.785595710694447	2.94955585676277	19.5781327983052	9.65681716152034e-06	4.40273304929228e-05	MPND	protein_coding
ENSG00000008394.13	7441	-0.343800638859637	5.24167187287299	7.78124534279923	0.00527913931305769	0.0138186560394136	MGST1	protein_coding
ENSG00000008405.12	4782	-0.418941106287291	4.04711399867162	8.42231895537801	0.00370642767434059	0.0100812995603192	CRY1	protein_coding
ENSG00000008441.17	6302	-1.43677733260928	7.44064344519942	101.603073038105	6.78399676994935e-24	1.49908116544015e-22	NFIX	protein_coding
ENSG00000008513.16	8852	1.1996567139191	5.32467993491125	91.8330523099057	9.4306094232085e-22	1.81757745517545e-20	ST3GAL1	protein_coding
ENSG00000008516.17	4246	0.395790324084028	0.164993503639324	1.54527543294476	0.213834272463578	0.319949712377337	MMP25	protein_coding
ENSG00000008517.18	3209	0.967964407503657	5.41541257616611	60.7973541645149	6.32628916413633e-15	7.53774682976558e-14	IL32	protein_coding
ENSG00000008710.20	18534	0.646250147666414	7.59496823586363	20.0875090184851	7.39782614123633e-06	3.42980651068115e-05	PKD1	protein_coding
ENSG00000008735.14	5793	0.0479203668834087	1.74565501663198	0.0458126340271043	0.830516752619905	0.884085485936319	MAPK8IP2	protein_coding
ENSG00000008838.20	6962	-0.114184456713677	6.36376045711024	0.900158079310597	0.342739327815964	0.462282667767192	MED24	protein_coding
ENSG00000008853.17	6611	-0.0077736692882313	4.10489807984321	0.00295387906481182	0.956656632507114	0.972758481324791	RHOBTB2	protein_coding
ENSG00000008869.12	8238	0.0791003089730068	4.4401399046957	0.346015944421927	0.556377118221871	0.666175523999822	HEATR5B	protein_coding
ENSG00000008952.17	7928	0.424846544876401	6.04708653982268	12.3298894210945	0.000445762812642226	0.00149915634384528	SEC62	protein_coding
ENSG00000008988.10	2907	0.210146277212575	8.14126362742202	1.94292057122421	0.163351773634798	0.257892934400658	RPS20	protein_coding
ENSG00000009307.16	5778	0.250913253593639	8.75407492552171	2.56287245196523	0.109399647875562	0.185812917529166	CSDE1	protein_coding
ENSG00000009335.18	9215	0.525221856130005	6.70910675969848	19.0945814213281	1.24397571074029e-05	5.56493210273423e-05	UBE3C	protein_coding
ENSG00000009413.16	12425	-0.342083628078087	4.59288911217725	6.76854304706803	0.00927785453596518	0.0226949004900931	REV3L	protein_coding
ENSG00000009694.13	12896	0.337359261164272	0.201759022334143	1.147970629352	0.283974371205691	0.399358562501988	TENM1	protein_coding
ENSG00000009709.12	6473	-5.93494876795275	-0.278659536144063	80.174123081456	3.42827608141596e-19	5.4847172760211e-18	PAX7	protein_coding
ENSG00000009724.17	4257	-0.659095552153546	0.572867722835952	4.9956750943219	0.0254107391002754	0.0540700985278858	MASP2	protein_coding
ENSG00000009780.16	4046	-0.294949897490987	2.69050962747673	2.61103987471944	0.106122154195394	0.18121213208834	FAM76A	protein_coding
ENSG00000009830.12	10007	-0.0858809105835259	4.77460327362142	0.450277371842869	0.502203264328931	0.617212092840937	POMT2	protein_coding
ENSG00000009844.16	7258	0.19601144411791	5.30256181721522	2.55962465073352	0.109624608078749	0.186051042319217	VTA1	protein_coding
ENSG00000009954.11	7060	-0.296564199628919	7.008629232458	5.40795410824911	0.0200451956097182	0.044148546071657	BAZ1B	protein_coding
ENSG00000010017.13	3618	0.164259055613054	5.56843297770337	1.82469758131004	0.176755126778722	0.274901395804886	RANBP9	protein_coding
ENSG00000010072.16	5906	-0.0533713587325557	3.71148801123722	0.120551139184236	0.728437501754127	0.807037342109404	SPRTN	protein_coding
ENSG00000010165.20	3831	0.143871254515588	4.8406831896808	1.29237535118928	0.255610664754576	0.368018998777541	EEF1AKNMT	protein_coding
ENSG00000010219.13	7054	0.145199778299856	2.86203930524752	0.667321318217458	0.41398707912236	0.533693209870936	DYRK4	protein_coding
ENSG00000010244.18	15834	-0.111448088602354	6.59004784715106	0.863755335990398	0.352689916973365	0.473006742010104	ZNF207	protein_coding
ENSG00000010256.11	3204	-0.131319761824842	6.89404561884482	1.12338462044234	0.289190823191112	0.405073857507812	UQCRC1	protein_coding
ENSG00000010270.13	4348	0.324857262608747	4.93541265704981	6.71944142317412	0.00953674910761507	0.0232648158336547	STARD3NL	protein_coding
ENSG00000010278.14	4165	0.0659775865446306	4.13811101582026	0.216791376069422	0.641495680150508	0.738077241971873	CD9	protein_coding
ENSG00000010292.13	6470	-1.3519390759762	6.80518064536356	119.858842326188	6.79262067084212e-28	1.83819481304776e-26	NCAPD2	protein_coding
ENSG00000010295.19	5203	0.642293548706958	4.39906538334092	22.0886975581375	2.60338068470114e-06	1.30665105249672e-05	IFFO1	protein_coding
ENSG00000010318.21	3364	0.199991149667715	0.473454158361171	0.457039757164707	0.499010705924155	0.614371165433123	PHF7	protein_coding
ENSG00000010322.16	9062	0.194056013782057	6.96551440109441	2.36309477210338	0.124235507432657	0.206380125238155	NISCH	protein_coding
ENSG00000010327.10	10588	0.115066166930491	2.35726998592655	0.346968962860503	0.555833962037165	0.665726926157645	STAB1	protein_coding
ENSG00000010361.14	2953	-0.760065700480605	3.17563384816099	19.7931907160602	8.62895367407511e-06	3.96153799282718e-05	FUZ	protein_coding
