GeneID	Length	logFC	logCPM	LR	PValue	FDR	gene_name	gene_type
ENSG00000003056.8	3585	0.0634095683450024	6.02000357442155	0.393390775551084	0.530522429509023	0.627643160659946	M6PR	protein_coding
ENSG00000003096.14	6983	-0.88743351370812	0.324892055952596	16.2083886099408	5.67422960002318e-05	0.000211459857906099	KLHL13	protein_coding
ENSG00000003137.8	5015	-0.68899711961557	0.979890636457846	13.0261165589283	0.000307176876390079	0.000995244238291366	CYP26B1	protein_coding
ENSG00000003147.19	4883	0.0650915639536623	3.03078386128499	0.254656861421296	0.613814959127791	0.701863936511064	ICA1	protein_coding
ENSG00000003249.14	4700	0.468334665231358	3.37570701646973	13.8548776841592	0.000197483471686032	0.000665956713824588	DBNDD1	protein_coding
ENSG00000003393.15	10438	0.167913843097953	5.23766220577724	2.82966767472995	0.0925375065618966	0.153019925696504	ALS2	protein_coding
ENSG00000003400.15	7581	-0.58214218086414	3.27001644967819	20.9053757162027	4.82538518166431e-06	2.12754008584959e-05	CASP10	protein_coding
ENSG00000003402.20	22479	0.615187736615565	6.74538462690423	35.5735652740811	2.45597878182514e-09	1.61325928799236e-08	CFLAR	protein_coding
ENSG00000003436.16	11714	0.826849092074923	0.49300525157498	15.3066728287087	9.13931038936699e-05	0.000328764774417415	TFPI	protein_coding
ENSG00000003509.16	3651	-0.066912370197955	3.43186036419491	0.286956192195308	0.592177709022579	0.682911558279272	NDUFAF7	protein_coding
ENSG00000003756.17	10357	-0.0790973004466003	5.24090448469843	0.628225641484482	0.428006908123859	0.532083960672199	RBM5	protein_coding
ENSG00000003987.14	6928	0.29075616754601	2.00559385587012	3.70410846952428	0.0542786612427516	0.0983019575307389	MTMR7	protein_coding
ENSG00000003989.18	7905	-0.308203855308113	0.332996191123377	2.02101447059142	0.155135467079101	0.235316228529702	SLC7A2	protein_coding
ENSG00000004059.11	1825	-0.0649839314127611	6.51480099252965	0.40455589016304	0.524745735295602	0.622239478465277	ARF5	protein_coding
ENSG00000004139.14	11105	-0.426142999198231	2.77845724475099	10.3746662001392	0.00127756243288806	0.00360265805209753	SARM1	protein_coding
ENSG00000004142.12	2670	0.0328146396762621	6.80664541715657	0.101614306757027	0.749900936243002	0.814629728039805	POLDIP2	protein_coding
ENSG00000004399.13	9557	0.423849008859692	0.92055296181365	4.86772371149928	0.0273635719148751	0.0548398012416618	PLXND1	protein_coding
ENSG00000004455.17	9625	-0.36186918510284	6.43087254553321	12.534343331535	0.000399540000854369	0.00126714473593732	AK2	protein_coding
ENSG00000004478.8	5163	0.0755694626017498	7.02066192214355	0.531664114624903	0.465908070244566	0.569138936086096	FKBP4	protein_coding
ENSG00000004487.17	5440	-0.373628358824374	6.06075549656386	13.5464260535972	0.000232734174991923	0.000771397722815518	KDM1A	protein_coding
ENSG00000004534.15	7299	-0.214195284413081	5.19039982318603	4.58819337055373	0.0321929303461092	0.0630657894783306	RBM6	protein_coding
ENSG00000004660.15	7433	0.237386811636837	1.43048009203744	1.94504272212004	0.163122047686299	0.245692523906835	CAMKK1	protein_coding
ENSG00000004700.16	3779	-0.179076258620854	5.80922976541195	3.21774395190592	0.0728439615413104	0.125586162552956	RECQL	protein_coding
ENSG00000004766.17	9559	0.353305922702122	4.22888016719385	10.0004134299072	0.00156505086737715	0.0043348085892262	VPS50	protein_coding
ENSG00000004777.18	5260	-1.34143811061634	-0.365305432205426	25.881943321757	3.62948410888893e-07	1.87577154333425e-06	ARHGAP33	protein_coding
ENSG00000004779.10	1548	0.135603299007004	5.05294958228034	1.83636347076392	0.175377769459761	0.260384882181168	NDUFAB1	protein_coding
ENSG00000004864.14	3710	-0.0496631073573543	4.97131503666235	0.24613874532556	0.61980712503036	0.706854057425557	SLC25A13	protein_coding
ENSG00000004866.21	6453	0.170933851572678	3.50553275108534	1.89313595328592	0.168848640858825	0.25248093570015	ST7	protein_coding
ENSG00000004897.12	6824	-0.0654643210544477	5.94772933884448	0.422983590830677	0.5154520324873	0.614008370180474	CDC27	protein_coding
ENSG00000004961.15	2343	0.0423417876473644	5.00501892539367	0.179015316687058	0.672220830927031	0.75112410111215	HCCS	protein_coding
ENSG00000004975.12	5321	0.493426068027895	4.77321514640213	24.1052303645274	9.12122156925916e-07	4.47270137990544e-06	DVL2	protein_coding
ENSG00000005001.10	2384	5.86617781701433	6.90226139992803	1979.74672804481	0	0	PRSS22	protein_coding
ENSG00000005007.13	8573	-0.0539966460963698	6.96307461243162	0.272420304279692	0.601712813368303	0.691075722584906	UPF1	protein_coding
ENSG00000005020.13	5361	-0.0472269296933091	3.30513642880642	0.139990084885327	0.708290869453684	0.78121495314658	SKAP2	protein_coding
ENSG00000005022.6	1555	-0.0478266662523928	7.7170921311716	0.204001409053099	0.651510226854138	0.733901475756449	SLC25A5	protein_coding
ENSG00000005059.16	3555	-0.583777284062878	3.1135682075585	20.5063130324077	5.94348999525231e-06	2.59447887310929e-05	MCUB	protein_coding
ENSG00000005075.15	1355	0.0436914717567979	5.54389335139256	0.194960776766159	0.658819483165022	0.739959947074408	POLR2J	protein_coding
ENSG00000005100.13	5789	-0.411082092942765	5.25597202231341	16.9097020870079	3.92007066220787e-05	0.000150198347066284	DHX33	protein_coding
ENSG00000005156.12	12901	0.222942759254751	4.79764043246525	4.94397333736383	0.0261817839934653	0.0528417874838978	LIG3	protein_coding
ENSG00000005175.10	5350	0.100351190091146	4.29700075689508	0.835067803661736	0.360811202230391	0.465308207032603	RPAP3	protein_coding
ENSG00000005187.12	7510	-0.892765275512063	1.48281838301473	27.2148528094349	1.82054702548759e-07	9.71839729580821e-07	ACSM3	protein_coding
ENSG00000005189.19	4114	-0.224989176614177	1.07840175431256	1.48681069991953	0.22271195783	0.316171283398449	REXO5	protein_coding
ENSG00000005194.15	3383	-0.446029631704805	5.39969837770199	20.0612277035753	7.50018983931297e-06	3.21633140942538e-05	CIAPIN1	protein_coding
ENSG00000005206.17	7419	-0.232642267070899	3.88182535355563	3.83021372801432	0.0503365137368661	0.0921071775794672	SPPL2B	protein_coding
ENSG00000005238.20	6375	0.857603280515806	6.05533749415158	70.5388559407579	4.51289692343702e-17	5.40078315535044e-16	FAM214B	protein_coding
ENSG00000005243.10	1866	0.0665888392669983	3.08859877031674	0.269061605826038	0.603961950663905	0.692974257884002	COPZ2	protein_coding
ENSG00000005302.19	9780	-0.430211648861488	3.94806412340357	13.3594311815699	0.000257126282437499	0.000847411065504445	MSL3	protein_coding
ENSG00000005339.15	15479	0.118958027602413	5.84473208843634	1.41426196597308	0.234350169148306	0.329447463044812	CREBBP	protein_coding
ENSG00000005436.14	5462	0.0978809429866078	4.12689444891244	0.739784665821742	0.389729866057146	0.494430134363263	GCFC2	protein_coding
ENSG00000005448.17	2852	-0.305009509095769	4.03269918740725	6.9334030073777	0.0084600567409039	0.0196358353041779	WDR54	protein_coding
ENSG00000005469.12	4995	-0.305498590671486	3.94984711317152	6.75851195470991	0.00933015324257179	0.0214316273500779	CROT	protein_coding
ENSG00000005483.21	9949	0.000589307258198223	4.84218953531295	3.46281887360078e-05	0.995304817876448	0.996868271604268	KMT2E	protein_coding
ENSG00000005486.17	2390	0.284448754778727	4.85911439224587	8.05135632273616	0.00454695998777185	0.0113318522678509	RHBDD2	protein_coding
ENSG00000005700.15	8719	0.0467436972150302	5.89545503861664	0.217054379771641	0.641293557461361	0.725614917919121	IBTK	protein_coding
ENSG00000005801.18	11711	-0.785229707142556	3.42131505580126	38.6771692671793	5.000236794502e-10	3.52069057489349e-09	ZNF195	protein_coding
ENSG00000005810.18	15987	-0.106950015665621	6.04726100348586	1.11507035245741	0.290982416206168	0.391878687785694	MYCBP2	protein_coding
ENSG00000005812.11	7076	-0.0296312606447159	5.65402206651701	0.0898981340516136	0.764306697024363	0.825889604038026	FBXL3	protein_coding
ENSG00000005882.12	5471	-0.230734530997349	2.89235345673857	3.12140590773262	0.0772700893165698	0.131591488150599	PDK2	protein_coding
ENSG00000005884.18	9802	0.271347487325847	10.3091119936206	5.80224696161739	0.0160057076634609	0.0342903295737592	ITGA3	protein_coding
ENSG00000005889.15	9037	-0.144225977188293	4.86671470310926	2.07148985835721	0.150074853319182	0.228951226760273	ZFX	protein_coding
ENSG00000005893.16	9404	0.167520555036177	7.49511038860631	2.53495391597996	0.111350137482184	0.178713894688257	LAMP2	protein_coding
ENSG00000006007.12	4390	0.282203700523359	6.09553343049272	7.70877950485082	0.00549528935527153	0.0134186085382044	GDE1	protein_coding
ENSG00000006015.17	3370	-0.0909016575391697	4.19828119973909	0.653732457398978	0.41878138108149	0.523215278486314	REX1BD	protein_coding
ENSG00000006016.11	2967	-0.128768088168779	1.93238275355763	0.702074154933753	0.402087624605848	0.506624496221671	CRLF1	protein_coding
ENSG00000006025.12	6572	-1.08401442162819	0.425407607606294	24.7546908604584	6.51101469963498e-07	3.25749682653127e-06	OSBPL7	protein_coding
ENSG00000006042.12	5187	-0.551186541936554	4.84547478657683	30.0180724270013	4.2803835218523e-08	2.46149385734616e-07	TMEM98	protein_coding
ENSG00000006059.4	1303	0.422163190800803	1.22275496076101	5.59821673082056	0.0179787684911568	0.0379352857654902	KRT33A	protein_coding
ENSG00000006062.17	5668	-1.11934780418673	2.73236832336573	68.2519117073787	1.43887481524548e-16	1.66874271071386e-15	MAP3K14	protein_coding
ENSG00000006118.15	7274	0.110862036040696	7.02649697955295	1.14360252313422	0.284892381247428	0.385369634145507	TMEM132A	protein_coding
ENSG00000006125.18	7591	-0.428352114084776	7.74424782807915	16.2760478364089	5.47516912131563e-05	0.000204889405867475	AP2B1	protein_coding
ENSG00000006194.10	6403	-0.0128277247377316	4.1360687590487	0.0127481518618251	0.910103720620687	0.935823139535236	ZNF263	protein_coding
ENSG00000006282.21	5337	0.486363758048744	5.63293136133382	24.1389709855151	8.9628002700756e-07	4.40340959258952e-06	SPATA20	protein_coding
ENSG00000006327.14	1801	0.558539359859539	7.70157730095764	27.6744960187149	1.43542771410249e-07	7.76847612941704e-07	TNFRSF12A	protein_coding
ENSG00000006432.15	12386	1.1805397999027	5.59302101607847	138.349167347533	6.1126212979726e-32	1.49381848300929e-30	MAP3K9	protein_coding
ENSG00000006451.8	3579	1.0946185811469	7.51733533283774	105.56957670172	9.16236716125145e-25	1.64858536404895e-23	RALA	protein_coding
ENSG00000006453.14	4821	0.171384018769539	6.19939864121211	2.83318830517582	0.0923348824677009	0.152769021507051	BAIAP2L1	protein_coding
ENSG00000006459.11	9378	1.30181290434568	4.98420388035691	162.609732130872	3.04425620274543e-37	8.91546316547121e-36	KDM7A	protein_coding
ENSG00000006530.18	10697	-0.0937421124186822	4.44120448042097	0.780134963222398	0.377099866418308	0.481937535944096	AGK	protein_coding
ENSG00000006534.16	6626	2.10163796252842	0.0629830139557175	71.6966399051595	2.50959534639448e-17	3.04584378597783e-16	ALDH3B1	protein_coding
ENSG00000006555.11	6111	0.012444508898055	2.70792426979306	0.0087621155025488	0.925422006317818	0.947778000285918	TTC22	protein_coding
ENSG00000006576.16	8646	-0.378199429962061	4.38595976562002	12.3161792872393	0.000449048914539394	0.00140976468533537	PHTF2	protein_coding
ENSG00000006607.14	14371	-0.330043578300802	5.44335054480843	11.0336649893577	0.000894720850857331	0.00261859233747016	FARP2	protein_coding
ENSG00000006625.18	1594	1.21852806933831	5.67477105327152	146.865492685498	8.39721521401416e-34	2.19191656840013e-32	GGCT	protein_coding
ENSG00000006634.8	4595	-0.411473579263007	3.01416128832332	10.0855314752673	0.00149438054206565	0.00415359381838648	DBF4	protein_coding
ENSG00000006652.15	7902	0.152717755254637	5.05625501367404	2.32920836215037	0.126966432025997	0.199632685047598	IFRD1	protein_coding
ENSG00000006695.12	6756	-0.105918845474279	3.76065561805588	0.761380482785367	0.382896849109412	0.487616145747693	COX10	protein_coding
ENSG00000006704.10	6498	1.28727774786622	5.34408228120342	161.356817734356	5.71751858974557e-37	1.65559850996636e-35	GTF2IRD1	protein_coding
ENSG00000006712.15	2850	0.231839888681265	5.56011753048289	5.48833238635449	0.0191437943907094	0.0401348947469523	PAF1	protein_coding
ENSG00000006715.16	7752	0.374602083963227	5.59061914059974	14.3228138142259	0.000153987348211035	0.000530603812632284	VPS41	protein_coding
ENSG00000006740.17	9322	1.39791783221025	1.09858889865055	54.4775922035051	1.5723047614158e-13	1.49755584652882e-12	ARHGAP44	protein_coding
ENSG00000006744.19	7002	-0.40324478806522	6.00876985300138	15.8701771933952	6.78393503038486e-05	0.000250072562079946	ELAC2	protein_coding
ENSG00000006756.16	7026	-0.0672813639648307	5.07035898846121	0.452083337133854	0.50134726760406	0.601864002987184	ARSD	protein_coding
ENSG00000006757.12	3411	-0.470382321555672	4.24706517778829	17.8092408323759	2.44194382659065e-05	9.71545179163334e-05	PNPLA4	protein_coding
ENSG00000006831.10	5831	-0.000149274449576705	6.50425117634759	2.13511717395143e-06	0.998834128290991	0.999166980541463	ADIPOR2	protein_coding
ENSG00000006837.12	3149	0.217932964141586	-0.171660585206456	0.818594717999694	0.365591357855707	0.470400481950217	CDKL3	protein_coding
ENSG00000007038.11	1967	0.595961370811558	1.10408773421356	10.500992733125	0.00119310425913124	0.00339050186355518	PRSS21	protein_coding
ENSG00000007047.15	6656	0.493291867890017	6.05304556380912	23.5908782855578	1.19151009070555e-06	5.74418850206043e-06	MARK4	protein_coding
ENSG00000007080.11	1661	-0.158145362436545	5.83646877418659	2.50157176249605	0.113732739413275	0.182032688500929	CCDC124	protein_coding
ENSG00000007168.14	13771	0.267543471785907	7.48753881385575	6.46332344416675	0.0110123489509192	0.0247792679297349	PAFAH1B1	protein_coding
ENSG00000007202.15	9232	-0.203628881877647	7.53252594247021	3.73544626768428	0.0532694351436138	0.0966943037155421	KIAA0100	protein_coding
ENSG00000007237.18	10100	0.888778685503712	3.55132893533035	50.5510846384324	1.16103006246376e-12	1.03011391404112e-11	GAS7	protein_coding
ENSG00000007255.10	933	-0.736775956224348	0.725094528359181	13.2466997508277	0.000273060192659461	0.000894197659998101	TRAPPC6A	protein_coding
ENSG00000007341.19	8108	-0.113108724728225	3.24579887250718	0.793687063078942	0.372987561968213	0.477766800270925	ST7L	protein_coding
ENSG00000007376.8	2769	-0.0633705529652144	4.97627903479023	0.400799475357666	0.526676663130911	0.624077196029661	RPUSD1	protein_coding
ENSG00000007384.15	4914	0.344847758241828	4.84430087409627	11.8195112155017	0.000586132449967004	0.00178899026543903	RHBDF1	protein_coding
ENSG00000007392.17	6176	-0.420357926913816	3.61621858142998	11.5762718496318	0.000667987317095675	0.00200920500471112	LUC7L	protein_coding
ENSG00000007516.14	6109	0.159391026911619	3.68075182392254	1.69037215876688	0.193551917724854	0.282363809342486	BAIAP3	protein_coding
ENSG00000007520.4	1210	0.188828311990001	5.95870838732317	3.51291500562513	0.0608922289918752	0.108244170585537	TSR3	protein_coding
ENSG00000007541.17	7856	-0.0456497757565728	4.59728747917381	0.19919842439727	0.655368634136002	0.737095320933154	PIGQ	protein_coding
ENSG00000007545.16	8596	0.204554284986716	4.63968945567135	4.07890103274812	0.0434218915392761	0.08124576028609	CRAMP1	protein_coding
ENSG00000007866.21	3049	0.763437633004027	5.59687192658136	58.9195786557837	1.64249728159597e-14	1.67041324329899e-13	TEAD3	protein_coding
ENSG00000007923.16	5083	-0.252800474753293	5.93746733176831	6.30706652113048	0.012025765409939	0.0267471742126727	DNAJC11	protein_coding
ENSG00000007944.15	3072	-1.05481222104179	1.15747391521505	32.3850001450292	1.26458850362308e-08	7.70257136921044e-08	MYLIP	protein_coding
ENSG00000008018.9	2219	-0.120600338855874	6.34988837743112	1.39851756782117	0.236971935831825	0.332510247449907	PSMB1	protein_coding
ENSG00000008056.14	3733	1.01949379011544	1.07296597446005	29.5503831699973	5.44818819443648e-08	3.10038918072655e-07	SYN1	protein_coding
ENSG00000008083.14	6244	0.672238871235659	5.37260424865909	45.2751678102278	1.71206202448033e-11	1.36744785467473e-10	JARID2	protein_coding
ENSG00000008086.13	19056	0.408687952890562	3.35760176230578	10.5259170253561	0.00117711987623856	0.00335142366280946	CDKL5	protein_coding
ENSG00000008128.23	5085	-0.0700473647226138	5.29591645434702	0.494365493804118	0.481986393417311	0.584425537352847	CDK11A	protein_coding
ENSG00000008130.15	5570	-0.152550542928859	5.94888333459331	2.29541988019857	0.129756117420227	0.203379812971518	NADK	protein_coding
ENSG00000008226.20	8338	0.113357528863993	4.39875227736327	1.11819836428023	0.29030672367524	0.391282975388367	DLEC1	protein_coding
ENSG00000008256.16	5808	0.366012587662737	5.85936288445941	13.3303353557768	0.000261146811905996	0.000858775831520702	CYTH3	protein_coding
ENSG00000008282.8	2804	-0.259534895630667	6.59532732759256	6.43014622825101	0.0112199341105267	0.0251847249831375	SYPL1	protein_coding
ENSG00000008283.16	5296	0.018670092516936	5.03598293572811	0.0348083791717473	0.851997760235496	0.892897222134384	CYB561	protein_coding
ENSG00000008294.21	11966	0.660209068084522	7.2239714102484	39.7124957560734	2.94236899059647e-10	2.12010706128765e-09	SPAG9	protein_coding
ENSG00000008300.17	13850	-0.666672138149339	1.25593128687093	13.9578271333137	0.000186957625837712	0.000633664621558719	CELSR3	protein_coding
ENSG00000008311.15	6664	-0.510190660422737	3.33084170926783	16.2538252554205	5.53976351346076e-05	0.000206791047960501	AASS	protein_coding
ENSG00000008323.15	4260	1.01272679003414	2.77679937784491	57.4236055690512	3.51364876593883e-14	3.50800043920866e-13	PLEKHG6	protein_coding
ENSG00000008324.12	3118	-0.209126445526614	3.24893838331936	2.71344744896147	0.0995057420685763	0.162690443028062	SS18L2	protein_coding
ENSG00000008382.16	2049	-0.022805438465982	2.53951166051595	0.027957494267782	0.867208792153394	0.903999163993216	MPND	protein_coding
ENSG00000008394.13	7441	0.289468702105736	5.43344560759908	8.49527876482666	0.00356069217342068	0.00913425818764846	MGST1	protein_coding
ENSG00000008405.12	4782	-0.440913831743342	3.49995965143608	12.5032820560218	0.000406237725513734	0.00128653260665849	CRY1	protein_coding
ENSG00000008441.17	6302	-0.419642923538466	5.25369040726121	17.6142068699109	2.7055958258736e-05	0.000106538011411914	NFIX	protein_coding
ENSG00000008513.16	8852	1.82049831883214	4.56370837674775	288.067549239106	1.31106619469863e-64	9.08215893566037e-63	ST3GAL1	protein_coding
ENSG00000008516.17	4246	0.00609962770414515	1.05488803519306	0.00108302560243967	0.973746873160765	0.981869607686627	MMP25	protein_coding
ENSG00000008517.18	3209	-1.87292347905874	5.91022265314453	322.479283136594	4.17701565154892e-72	3.53202952582383e-70	IL32	protein_coding
ENSG00000008710.20	18534	-0.449677859150171	6.47612398393175	19.3030101331479	1.11530382543677e-05	4.66289164344049e-05	PKD1	protein_coding
ENSG00000008735.14	5793	1.12369968180349	2.78906609452702	70.3999909907583	4.84201461869819e-17	5.77164297136818e-16	MAPK8IP2	protein_coding
ENSG00000008838.20	6962	-0.316225505480513	5.51066211295472	10.1666439244326	0.00143004347695261	0.00399387704502923	MED24	protein_coding
ENSG00000008853.17	6611	-0.697751646849477	4.41442053406671	42.1089336429247	8.63279099405355e-11	6.51383320460404e-10	RHOBTB2	protein_coding
ENSG00000008869.12	8238	0.335341082744443	4.64898565647384	10.9932640235004	0.00091443623811546	0.00266961353332172	HEATR5B	protein_coding
ENSG00000008952.17	7928	0.135614419901913	6.14678190828208	1.77638424046222	0.182593948423967	0.269433033349506	SEC62	protein_coding
ENSG00000008988.10	2907	0.0557241565066811	8.57741539176838	0.263690627265154	0.607595906395674	0.696391124576032	RPS20	protein_coding
ENSG00000009307.16	5778	0.29283428307597	8.92597124967493	7.1618139414107	0.00744718476540291	0.0175656423270916	CSDE1	protein_coding
ENSG00000009335.18	9215	-0.00486018975902519	7.52394605096149	0.00213102856227465	0.963180281001952	0.974707272790546	UBE3C	protein_coding
ENSG00000009413.16	12425	-0.540359116421216	3.70635540884054	19.3185481844468	1.10626471864608e-05	4.62617456408973e-05	REV3L	protein_coding
ENSG00000009780.16	4046	0.0118376822233267	2.52376828105885	0.00748997847366528	0.931033454303695	0.951531722491282	FAM76A	protein_coding
ENSG00000009790.15	7750	0.577751100704617	5.54441230028441	33.8449909064882	5.96825590937673e-09	3.76117065023738e-08	TRAF3IP3	protein_coding
ENSG00000009830.12	10007	0.0698321445294095	4.16945361089135	0.382183700341627	0.536436867763936	0.632687081742928	POMT2	protein_coding
ENSG00000009844.16	7258	0.00396754363109311	5.49456083345518	0.00160354767974313	0.968057791210861	0.977939810280936	VTA1	protein_coding
ENSG00000009954.11	7060	-0.308927378292798	6.10901745573086	9.21649020049122	0.00239844905524112	0.0063855825475163	BAZ1B	protein_coding
ENSG00000010017.13	3618	0.838019227494278	6.18471124786944	66.8035729427086	2.99953972869195e-16	3.40420353203975e-15	RANBP9	protein_coding
ENSG00000010072.16	5906	-0.368790725101744	4.0908841501863	10.3313559500608	0.00130789086715385	0.00368299287184304	SPRTN	protein_coding
ENSG00000010165.20	3831	-0.327024030952138	5.15457470413635	10.6594815392196	0.00109508084861799	0.00314168543556207	EEF1AKNMT	protein_coding
ENSG00000010219.13	7054	-0.187431390973904	3.38777167903267	2.23207671924283	0.135172057453897	0.210240178747899	DYRK4	protein_coding
ENSG00000010244.18	15834	-0.0222052480152089	6.73626259987633	0.0467354082163354	0.828844529685182	0.876086616184674	ZNF207	protein_coding
ENSG00000010256.11	3204	0.0355015662400089	7.43902008282649	0.114309749797634	0.735289903568166	0.803264768098061	UQCRC1	protein_coding
ENSG00000010270.13	4348	-0.118059656489467	3.99082290659283	1.02623901953255	0.311043653666838	0.413670198186671	STARD3NL	protein_coding
ENSG00000010278.14	4165	0.745603996110841	8.05318509750884	48.0799838267069	4.09182311126027e-12	3.4309974886829e-11	CD9	protein_coding
ENSG00000010292.13	6470	-1.11522299260274	4.89617211747	120.079482255661	6.07761300394958e-28	1.26841121453228e-26	NCAPD2	protein_coding
ENSG00000010295.19	5203	1.51079462796409	1.18336007541017	65.4027588940307	6.10533632963235e-16	6.79624305519211e-15	IFFO1	protein_coding
ENSG00000010310.9	5069	2.69475330595626	1.25454800995707	183.074090641587	1.03336147549883e-41	3.51831257754433e-40	GIPR	protein_coding
ENSG00000010318.21	3364	0.199211302884094	2.19478019162202	1.88798481701909	0.169429389502435	0.253181177659368	PHF7	protein_coding
ENSG00000010322.16	9062	-0.0596471465346911	5.68011751599123	0.363019464352124	0.546834065794626	0.64163051198873	NISCH	protein_coding
ENSG00000010327.10	10588	-0.758621095273215	1.53744216678679	20.2152153785369	6.92003363970607e-06	2.98245335929041e-05	STAB1	protein_coding
ENSG00000010361.14	2953	0.0740749648598834	3.96538245744665	0.400644098708705	0.526756804860514	0.624131097450346	FUZ	protein_coding
ENSG00000010404.18	9294	1.14878709275614	7.1010807168792	119.026342791351	1.03347860689929e-27	2.13091925830821e-26	IDS	protein_coding
ENSG00000010438.16	1664	2.04532896753253	5.01920082583501	380.254876451648	1.09514262935489e-84	1.31497425982073e-82	PRSS3	protein_coding
ENSG00000010539.12	7498	-0.138337754864627	2.21015824639644	0.9158348281715	0.338570992265033	0.442750464073587	ZNF200	protein_coding
ENSG00000010626.15	3052	-0.166610601636091	1.37848893934705	0.935389206333236	0.333466447549613	0.437080862145926	LRRC23	protein_coding
ENSG00000010704.18	5675	-0.133541008423279	2.14254943683816	0.828400747835898	0.362735377423799	0.467326672587986	HFE	protein_coding
ENSG00000010803.16	4447	-0.462338880588847	3.52083212764439	13.7892102552413	0.000204507364376935	0.000687198160409136	SCMH1	protein_coding
ENSG00000010810.17	7411	0.0301351675620262	5.971497254547	0.089386566723471	0.764958462165121	0.826338893662828	FYN	protein_coding
ENSG00000010818.10	10655	0.369316239092115	5.65417651856918	13.9241717961834	0.000190334955266602	0.000644141841282746	HIVEP2	protein_coding
ENSG00000011007.12	5391	-0.339399199715184	5.65196664363351	11.7640398296224	0.000603860237643561	0.00183656311046913	ELOA	protein_coding
ENSG00000011009.11	2021	-0.0182099779937254	6.07192437328401	0.032241408498674	0.857498851500761	0.896940113501376	LYPLA2	protein_coding
ENSG00000011021.23	8173	0.186016476686177	3.43003248168698	2.21437097706285	0.136730781502081	0.212247227694784	CLCN6	protein_coding
ENSG00000011028.14	6591	-1.24424578679276	4.67973217531269	147.717557960499	5.46854750778297e-34	1.43577272831894e-32	MRC2	protein_coding
ENSG00000011052.21	1241	-0.143797886631638	8.63543376698343	1.75091447465627	0.185761811460382	0.273167536431494	NME1-NME2	protein_coding
