GeneID	Length	logFC	logCPM	F	PValue	FDR	gene_name	gene_type
ENSG00000004660.15	7433	0.237386811636837	1.43048009203744	3.87811493098631	0.0687060234179609	0.106110803273958	CAMKK1	protein_coding
ENSG00000004700.16	3779	-0.179076258620854	5.80922976541195	13.4590682649821	0.00246770334064983	0.00599323150868988	RECQL	protein_coding
ENSG00000004766.17	9559	0.353305922702122	4.22888016719385	29.2043285850243	8.7781664412176e-05	0.000343215394025779	VPS50	protein_coding
ENSG00000004777.18	5260	-1.34143811061634	-0.365305432205426	37.7707054966357	2.36074302455165e-05	0.000112903193348911	ARHGAP33	protein_coding
ENSG00000004779.10	1548	0.135603299007004	5.05294958228034	2.32778119278315	0.148996993488115	0.207434865093487	NDUFAB1	protein_coding
ENSG00000004864.14	3710	-0.0496631073573543	4.97131503666235	0.755313480748379	0.399220008130623	0.475961578502724	SLC25A13	protein_coding
ENSG00000004866.21	6453	0.170933851572678	3.50553275108534	10.7668424852637	0.00535989753628306	0.0117270547286193	ST7	protein_coding
ENSG00000004897.12	6824	-0.0654643210544477	5.94772933884448	1.09466096382344	0.312887194415037	0.388836766619005	CDC27	protein_coding
ENSG00000004961.15	2343	0.0423417876473644	5.00501892539367	0.709495752112061	0.41354372487961	0.489925411353461	HCCS	protein_coding
ENSG00000004975.12	5321	0.493426068027895	4.77321514640213	48.3753601307637	6.13951042533499e-06	3.65547304902987e-05	DVL2	protein_coding
ENSG00000005001.10	2384	5.86617781701433	6.90226139992803	1316.31356966108	1.97975947847565e-15	4.45718099585313e-12	PRSS22	protein_coding
ENSG00000005007.13	8573	-0.0539966460963698	6.96307461243162	1.06318109066678	0.319697281704941	0.396015663052799	UPF1	protein_coding
ENSG00000005020.13	5361	-0.0472269296933091	3.30513642880642	0.269175410323709	0.611858837925043	0.67795690740498	SKAP2	protein_coding
ENSG00000005022.6	1555	-0.0478266662523928	7.7170921311716	0.342823715634118	0.567373539578931	0.636655960460789	SLC25A5	protein_coding
ENSG00000005059.16	3555	-0.583777284062878	3.1135682075585	37.5945834860071	2.41973478133194e-05	0.000115234910488021	MCUB	protein_coding
ENSG00000005075.15	1355	0.0436914717567979	5.54389335139256	0.600788113541371	0.450965663667163	0.526638304370698	POLR2J	protein_coding
ENSG00000005100.13	5789	-0.411082092942765	5.25597202231341	29.2531230599167	8.7063253370145e-05	0.000341153979623667	DHX33	protein_coding
ENSG00000005156.12	12901	0.222942759254751	4.79764043246525	19.7713043066091	0.000532321522275993	0.00160194535300132	LIG3	protein_coding
ENSG00000005175.10	5350	0.100351190091146	4.29700075689508	5.06528381487794	0.0407217425935741	0.0677166749010122	RPAP3	protein_coding
ENSG00000005187.12	7510	-0.892765275512063	1.48281838301473	32.9614732637841	4.78739942394163e-05	0.000204927933883529	ACSM3	protein_coding
ENSG00000005189.19	4114	-0.224989176614177	1.07840175431256	1.97247688268287	0.181633886102939	0.245398538939317	REXO5	protein_coding
ENSG00000005194.15	3383	-0.446029631704805	5.39969837770199	64.4311551992117	1.17985502117049e-06	9.39450432639333e-06	CIAPIN1	protein_coding
ENSG00000005206.17	7419	-0.232642267070899	3.88182535355563	7.69802256104246	0.0147274041222311	0.0281713124638664	SPPL2B	protein_coding
ENSG00000005238.20	6375	0.857603280515806	6.05533749415158	52.7551967810204	3.76396985592763e-06	2.45893583877811e-05	FAM214B	protein_coding
ENSG00000005243.10	1866	0.0665888392669983	3.08859877031674	0.647817709452094	0.434135708916641	0.51032621415596	COPZ2	protein_coding
ENSG00000005302.19	9780	-0.430211648861488	3.94806412340357	47.7008990346899	6.64047019960091e-06	3.90854603807229e-05	MSL3	protein_coding
ENSG00000005339.15	15479	0.118958027602413	5.84473208843634	0.908504297780305	0.356421925366641	0.433136448132958	CREBBP	protein_coding
ENSG00000005436.14	5462	0.0978809429866078	4.12689444891244	1.54640341423128	0.233763563890937	0.304145051548591	GCFC2	protein_coding
ENSG00000005448.17	2852	-0.305009509095769	4.03269918740725	24.2167879970885	0.000214853602591918	0.000732903075053605	WDR54	protein_coding
ENSG00000005469.12	4995	-0.305498590671486	3.94984711317152	10.3086754373947	0.00617397792737235	0.0132538160250183	CROT	protein_coding
ENSG00000005483.21	9949	0.000589307258198223	4.84218953531295	1.68135828069787e-05	0.996785260953	0.997505241417073	KMT2E	protein_coding
ENSG00000005486.17	2390	0.284448754778727	4.85911439224587	25.7766360761353	0.00016038313380716	0.00057324398681041	RHBDD2	protein_coding
ENSG00000005700.15	8719	0.0467436972150302	5.89545503861664	0.521186484420094	0.482030792746311	0.556600628808424	IBTK	protein_coding
ENSG00000005801.18	11711	-0.785229707142556	3.42131505580126	103.043886313201	6.67725838232039e-08	9.25158085308436e-07	ZNF195	protein_coding
ENSG00000005810.18	15987	-0.106950015665621	6.04726100348586	0.545738075207329	0.472073422224235	0.546785492455351	MYCBP2	protein_coding
ENSG00000005812.11	7076	-0.0296312606447159	5.65402206651701	0.476427312137485	0.501147816629563	0.574467706965353	FBXL3	protein_coding
ENSG00000005882.12	5471	-0.230734530997349	2.89235345673857	4.14993538328275	0.0606806978485428	0.0953432826441685	PDK2	protein_coding
ENSG00000005884.18	9802	0.271347487325847	10.3091119936206	9.44210428826433	0.00813609663186892	0.0168223207940066	ITGA3	protein_coding
ENSG00000005889.15	9037	-0.144225977188293	4.86671470310926	5.3750629593622	0.0357959772695782	0.0605770315326856	ZFX	protein_coding
ENSG00000005893.16	9404	0.167520555036177	7.49511038860631	13.1049758757818	0.00271928990691764	0.00650685937471683	LAMP2	protein_coding
ENSG00000006007.12	4390	0.282203700523359	6.09553343049272	47.9646891371334	6.43918076146432e-06	3.80124826924726e-05	GDE1	protein_coding
ENSG00000006015.17	3370	-0.0909016575391697	4.19828119973909	1.19390400931497	0.292695995160484	0.367497216370545	REX1BD	protein_coding
ENSG00000006016.11	2967	-0.128768088168779	1.93238275355763	2.50948926031922	0.135127401441561	0.190540955716273	CRLF1	protein_coding
ENSG00000006025.12	6572	-1.08401442162819	0.425407607606294	21.2823279201993	0.000385855144080324	0.00121603447069654	OSBPL7	protein_coding
ENSG00000006042.12	5187	-0.551186541936554	4.84547478657683	30.2380294763763	7.39049270381629e-05	0.000295997696438593	TMEM98	protein_coding
ENSG00000006059.4	1303	0.422163190800803	1.22275496076101	5.43754783850232	0.0348889298260768	0.0593303974323512	KRT33A	protein_coding
ENSG00000006062.17	5668	-1.11934780418673	2.73236832336573	80.0182514469567	3.20982635385355e-07	3.24083329678667e-06	MAP3K14	protein_coding
ENSG00000006118.15	7274	0.110862036040696	7.02649697955295	1.87030079287265	0.192651767126373	0.258154227937885	TMEM132A	protein_coding
ENSG00000006125.18	7591	-0.428352114084776	7.74424782807915	29.8251471599206	7.91231719621646e-05	0.000314172718300385	AP2B1	protein_coding
ENSG00000006194.10	6403	-0.0128277247377316	4.1360687590487	0.0502459819053606	0.825822088761374	0.8619541979996	ZNF263	protein_coding
ENSG00000006282.21	5337	0.486363758048744	5.63293136133382	32.0110529983273	5.55388382253333e-05	0.000232468049099809	SPATA20	protein_coding
ENSG00000006327.14	1801	0.558539359859539	7.70157730095764	52.5086380055945	3.86568302779934e-06	2.51081200914872e-05	TNFRSF12A	protein_coding
ENSG00000006432.15	12386	1.1805397999027	5.59302101607847	90.1011057545681	1.54601472299036e-07	1.81876363003132e-06	MAP3K9	protein_coding
ENSG00000006451.8	3579	1.0946185811469	7.51733533283774	181.852601922057	1.68264940979477e-09	5.18554160117063e-08	RALA	protein_coding
ENSG00000006453.14	4821	0.171384018769539	6.19939864121211	9.83246371388577	0.007174764225053	0.0151051640511314	BAIAP2L1	protein_coding
ENSG00000006459.11	9378	1.30181290434568	4.98420388035691	48.6864208300595	5.92310072151421e-06	3.55129717360827e-05	KDM7A	protein_coding
ENSG00000006530.18	10697	-0.0937421124186822	4.44120448042097	3.07544655294051	0.100984776062201	0.14850071861988	AGK	protein_coding
ENSG00000006534.16	6626	2.10163796252842	0.0629830139557175	36.8087473139416	2.70430943274084e-05	0.000126644090465666	ALDH3B1	protein_coding
ENSG00000006555.11	6111	0.012444508898055	2.70792426979306	0.00680414062715956	0.93540829356339	0.950394244675931	TTC22	protein_coding
ENSG00000006576.16	8646	-0.378199429962061	4.38595976562002	34.7037364268441	3.67519518995115e-05	0.000164579663267554	PHTF2	protein_coding
ENSG00000006607.14	14371	-0.330043578300802	5.44335054480843	8.92363078471428	0.00965162701061416	0.0195738603860119	FARP2	protein_coding
ENSG00000006625.18	1594	1.21852806933831	5.67477105327152	102.978713016828	6.70394441062216e-08	9.26985337132625e-07	GGCT	protein_coding
ENSG00000006634.8	4595	-0.411473579263007	3.01416128832332	34.5632364599343	3.75302913187725e-05	0.000167316355678815	DBF4	protein_coding
ENSG00000006652.15	7902	0.152717755254637	5.05625501367404	0.518173549673831	0.483277560274642	0.557825694572327	IFRD1	protein_coding
ENSG00000006695.12	6756	-0.105918845474279	3.76065561805588	2.83174689437705	0.114219639405239	0.165118382320231	COX10	protein_coding
ENSG00000006704.10	6498	1.28727774786622	5.34408228120342	187.52838748419	1.3721448343586e-09	4.42105556558725e-08	GTF2IRD1	protein_coding
ENSG00000006712.15	2850	0.231839888681265	5.56011753048289	26.094867772897	0.000151317603575329	0.000546278083382492	PAF1	protein_coding
ENSG00000006715.16	7752	0.374602083963227	5.59061914059974	74.5745742583797	4.92467815668288e-07	4.59815335821749e-06	VPS41	protein_coding
ENSG00000006740.17	9322	1.39791783221025	1.09858889865055	86.8648850111434	1.93880845219434e-07	2.16759025651596e-06	ARHGAP44	protein_coding
ENSG00000006744.19	7002	-0.40324478806522	6.00876985300138	74.0529626884708	5.13798538724544e-07	4.74322167143401e-06	ELAC2	protein_coding
ENSG00000006756.16	7026	-0.0672813639648307	5.07035898846121	2.01920838155632	0.176860933135919	0.239939911623308	ARSD	protein_coding
ENSG00000006757.12	3411	-0.470382321555672	4.24706517778829	55.9404565443045	2.69049418738674e-06	1.85097367490537e-05	PNPLA4	protein_coding
ENSG00000006831.10	5831	-0.000149274449576705	6.50425117634759	8.8919232262695e-06	0.997662163916128	0.997994625620294	ADIPOR2	protein_coding
ENSG00000006837.12	3149	0.217932964141586	-0.171660585206456	0.59058204706767	0.454758999911187	0.530105776156908	CDKL3	protein_coding
ENSG00000007038.11	1967	0.595961370811558	1.10408773421356	26.786148173398	0.000133570027406145	0.000490564796821387	PRSS21	protein_coding
ENSG00000007047.15	6656	0.493291867890017	6.05304556380912	43.0063555463041	1.1758993462462e-05	6.29768751865605e-05	MARK4	protein_coding
ENSG00000007080.11	1661	-0.158145362436545	5.83646877418659	8.40069968208204	0.0115197376313029	0.0227876984599007	CCDC124	protein_coding
ENSG00000007168.14	13771	0.267543471785907	7.48753881385575	13.7655531703919	0.00227131776628699	0.00557643188230575	PAFAH1B1	protein_coding
ENSG00000007202.15	9232	-0.203628881877647	7.53252594247021	5.18577091321248	0.0387169839426387	0.0648198176046538	KIAA0100	protein_coding
ENSG00000007237.18	10100	0.888778685503712	3.55132893533035	8.57528200690939	0.0108531351173479	0.0216932462206454	GAS7	protein_coding
ENSG00000007255.10	933	-0.736775956224348	0.725094528359181	20.3073512372406	0.000474083859070617	0.00145093022697041	TRAPPC6A	protein_coding
ENSG00000007341.19	8108	-0.113108724728225	3.24579887250718	2.37902537843981	0.144914265001802	0.202423672013918	ST7L	protein_coding
ENSG00000007376.8	2769	-0.0633705529652144	4.97627903479023	0.891897972505591	0.360722612866663	0.437271165724961	RPUSD1	protein_coding
ENSG00000007384.15	4914	0.344847758241828	4.84430087409627	27.9201819053115	0.000109360037497586	0.000411895364987247	RHBDF1	protein_coding
ENSG00000007392.17	6176	-0.420357926913816	3.61621858142998	18.3703183194444	0.000727418124562732	0.00209994034965529	LUC7L	protein_coding
ENSG00000007516.14	6109	0.159391026911619	3.68075182392254	2.37421492671792	0.145291582049491	0.202903518980645	BAIAP3	protein_coding
ENSG00000007520.4	1210	0.188828311990001	5.95870838732317	8.57525152507631	0.0108532475539524	0.0216932462206454	TSR3	protein_coding
ENSG00000007541.17	7856	-0.0456497757565728	4.59728747917381	0.594745801708209	0.453205107125132	0.528602330295995	PIGQ	protein_coding
ENSG00000007545.16	8596	0.204554284986716	4.63968945567135	7.63515606466082	0.0150616730930918	0.0287185892525595	CRAMP1	protein_coding
ENSG00000007866.21	3049	0.763437633004027	5.59687192658136	119.064016471884	2.66575891225212e-08	4.45803006207733e-07	TEAD3	protein_coding
ENSG00000007923.16	5083	-0.252800474753293	5.93746733176831	23.3752604577856	0.000252879969351976	0.000844073596738037	DNAJC11	protein_coding
ENSG00000007944.15	3072	-1.05481222104179	1.15747391521505	52.0035465556684	4.08399950165682e-06	2.62533174732392e-05	MYLIP	protein_coding
ENSG00000008018.9	2219	-0.120600338855874	6.34988837743112	2.5829374151623	0.129975324199531	0.184315058984155	PSMB1	protein_coding
ENSG00000008056.14	3733	1.01949379011544	1.07296597446005	39.727846370797	1.80462252951209e-05	8.99065596869464e-05	SYN1	protein_coding
ENSG00000008083.14	6244	0.672238871235659	5.37260424865909	97.7840370878609	9.2815693481534e-08	1.20179975218973e-06	JARID2	protein_coding
ENSG00000008086.13	19056	0.408687952890562	3.35760176230578	10.5653275254031	0.00570171340843222	0.0123771917800738	CDKL5	protein_coding
ENSG00000008128.23	5085	-0.0700473647226138	5.29591645434702	1.98035512280165	0.180817930120861	0.244479524015226	CDK11A	protein_coding
ENSG00000008130.15	5570	-0.152550542928859	5.94888333459331	9.49106488625523	0.00800773050735905	0.0166102999157024	NADK	protein_coding
ENSG00000008226.20	8338	0.113357528863993	4.39875227736327	2.31243114599359	0.150247633368759	0.208911755208339	DLEC1	protein_coding
ENSG00000008256.16	5808	0.366012587662737	5.85936288445941	13.0204041466579	0.00278365416274881	0.00664234169651151	CYTH3	protein_coding
ENSG00000008282.8	2804	-0.259534895630667	6.59532732759256	21.2994881354717	0.000384479909889116	0.00121254905568427	SYPL1	protein_coding
ENSG00000008283.16	5296	0.018670092516936	5.03598293572811	0.113094917891042	0.741555148515845	0.792320684577261	CYB561	protein_coding
ENSG00000008294.21	11966	0.660209068084522	7.2239714102484	78.6804268641846	3.5574553591971e-07	3.53410526610584e-06	SPAG9	protein_coding
ENSG00000008300.17	13850	-0.666672138149339	1.25593128687093	7.6524796146399	0.0149686934448056	0.0285624682312103	CELSR3	protein_coding
ENSG00000008311.15	6664	-0.510190660422737	3.33084170926783	13.7064395362661	0.00230775844661297	0.00565109241228895	AASS	protein_coding
ENSG00000008323.15	4260	1.01272679003414	2.77679937784491	28.904806969356	9.2342820515456e-05	0.000357597622082107	PLEKHG6	protein_coding
ENSG00000008324.12	3118	-0.209126445526614	3.24893838331936	7.79904441797604	0.014208064298822	0.0273019786712987	SS18L2	protein_coding
ENSG00000008382.16	2049	-0.022805438465982	2.53951166051595	0.0891605805778544	0.769562739613393	0.814522858901471	MPND	protein_coding
ENSG00000008394.13	7441	0.289468702105736	5.43344560759908	12.8826465847968	0.00289227512665234	0.00686967787236387	MGST1	protein_coding
ENSG00000008405.12	4782	-0.440913831743342	3.49995965143608	17.0237508614429	0.000995730666747429	0.00274689216917391	CRY1	protein_coding
ENSG00000008441.17	6302	-0.419642923538466	5.25369040726121	27.1806701938758	0.000124512618296827	0.000461249849474322	NFIX	protein_coding
ENSG00000008513.16	8852	1.82049831883214	4.56370837674775	362.232194099324	1.5971595872312e-11	1.75898615841706e-09	ST3GAL1	protein_coding
ENSG00000008516.17	4246	0.00609962770414515	1.05488803519306	0.00165438717242417	0.968120806362397	0.975868806995362	MMP25	protein_coding
ENSG00000008517.18	3209	-1.87292347905874	5.91022265314453	953.359776456398	1.91303332227116e-14	1.81345490354873e-11	IL32	protein_coding
ENSG00000008710.20	18534	-0.449677859150171	6.47612398393175	15.7679353008463	0.00135251806648823	0.00356540704041947	PKD1	protein_coding
ENSG00000008735.14	5793	1.12369968180349	2.78906609452702	59.3055386850309	1.91837556102751e-06	1.40246249757867e-05	MAPK8IP2	protein_coding
ENSG00000008838.20	6962	-0.316225505480513	5.51066211295472	33.837153808429	4.18651573707355e-05	0.000183597114537209	MED24	protein_coding
ENSG00000008853.17	6611	-0.697751646849477	4.41442053406671	60.1997579729739	1.75811521780074e-06	1.30525198630705e-05	RHOBTB2	protein_coding
ENSG00000008869.12	8238	0.335341082744443	4.64898565647384	12.2010305295791	0.00350675224165925	0.00812139830584091	HEATR5B	protein_coding
ENSG00000008952.17	7928	0.135614419901913	6.14678190828208	9.76247768099912	0.00733705754865507	0.0154108155695425	SEC62	protein_coding
ENSG00000008988.10	2907	0.0557241565066811	8.57741539176838	0.556702199662709	0.467739129345402	0.542602696035041	RPS20	protein_coding
ENSG00000009307.16	5778	0.29283428307597	8.92597124967493	32.0716413089785	5.50103476076446e-05	0.000230523818232035	CSDE1	protein_coding
ENSG00000009335.18	9215	-0.00486018975902519	7.52394605096149	0.00637230734383463	0.937486777397307	0.952022685368905	UBE3C	protein_coding
ENSG00000009413.16	12425	-0.540359116421216	3.70635540884054	15.5751493580678	0.00141936485025904	0.00371950826684352	REV3L	protein_coding
ENSG00000009780.16	4046	0.0118376822233267	2.52376828105885	0.0248750644167492	0.876894803799708	0.903050703064993	FAM76A	protein_coding
ENSG00000009790.15	7750	0.577751100704617	5.54441230028441	43.6958846841925	1.07805370364351e-05	5.85196662336443e-05	TRAF3IP3	protein_coding
ENSG00000009830.12	10007	0.0698321445294095	4.16945361089135	1.15187326215072	0.301019966556542	0.37633439625795	POMT2	protein_coding
ENSG00000009844.16	7258	0.00396754363109311	5.49456083345518	0.00931075550908556	0.924475356510182	0.942049541505227	VTA1	protein_coding
ENSG00000009954.11	7060	-0.308927378292798	6.10901745573086	25.9552084867744	0.000155222026696345	0.000558359081850984	BAZ1B	protein_coding
ENSG00000010017.13	3618	0.838019227494278	6.18471124786944	102.863823473061	6.75128419137003e-08	9.3107358362627e-07	RANBP9	protein_coding
ENSG00000010072.16	5906	-0.368790725101744	4.0908841501863	31.4996239313077	6.0238424862208e-05	0.000249414774757064	SPRTN	protein_coding
ENSG00000010165.20	3831	-0.327024030952138	5.15457470413635	32.468989845775	5.16833746163184e-05	0.000218770683951707	EEF1AKNMT	protein_coding
ENSG00000010219.13	7054	-0.187431390973904	3.38777167903267	3.99875661391629	0.0649978052851369	0.101155747946997	DYRK4	protein_coding
ENSG00000010244.18	15834	-0.0222052480152089	6.73626259987633	0.134293967642521	0.719411848807458	0.773248601114228	ZNF207	protein_coding
ENSG00000010256.11	3204	0.0355015662400089	7.43902008282649	0.320820947843916	0.579938335633628	0.648774494602316	UQCRC1	protein_coding
ENSG00000010270.13	4348	-0.118059656489467	3.99082290659283	3.11676963372115	0.098928738694634	0.14587028347352	STARD3NL	protein_coding
ENSG00000010278.14	4165	0.745603996110841	8.05318509750884	148.188831294866	6.473525216818e-09	1.47215483181956e-07	CD9	protein_coding
ENSG00000010292.13	6470	-1.11522299260274	4.89617211747	244.755290837909	2.30479555450854e-10	1.14990783191837e-08	NCAPD2	protein_coding
ENSG00000010295.19	5203	1.51079462796409	1.18336007541017	45.6068734256305	8.51983250534119e-06	4.79084306130816e-05	IFFO1	protein_coding
ENSG00000010310.9	5069	2.69475330595626	1.25454800995707	176.639332076534	2.04018238092515e-09	5.95554697939106e-08	GIPR	protein_coding
ENSG00000010318.21	3364	0.199211302884094	2.19478019162202	4.94540702554066	0.0428381958714544	0.0706749790089553	PHF7	protein_coding
ENSG00000010322.16	9062	-0.0596471465346911	5.68011751599123	0.552746226962993	0.469295204733447	0.544162488408814	NISCH	protein_coding
ENSG00000010327.10	10588	-0.758621095273215	1.53744216678679	23.4993848323527	0.000246815022316622	0.000826126252916684	STAB1	protein_coding
ENSG00000010361.14	2953	0.0740749648598834	3.96538245744665	0.551645472048584	0.469729739596468	0.544561170177136	FUZ	protein_coding
ENSG00000010404.18	9294	1.14878709275614	7.1010807168792	239.840613285024	2.64271646691045e-10	1.2640618825808e-08	IDS	protein_coding
ENSG00000010438.16	1664	2.04532896753253	5.01920082583501	285.211216109932	8.17745857529454e-11	5.55789458111811e-09	PRSS3	protein_coding
ENSG00000010539.12	7498	-0.138337754864627	2.21015824639644	2.20033570510199	0.15978763865698	0.220261377609894	ZNF200	protein_coding
ENSG00000010626.15	3052	-0.166610601636091	1.37848893934705	2.99960137879324	0.104894524087007	0.153548055374762	LRRC23	protein_coding
ENSG00000010704.18	5675	-0.133541008423279	2.14254943683816	1.58262133334215	0.22863409383565	0.298573714042481	HFE	protein_coding
ENSG00000010803.16	4447	-0.462338880588847	3.52083212764439	20.8865797244503	0.000419186259659037	0.00130493012590951	SCMH1	protein_coding
ENSG00000010810.17	7411	0.0301351675620262	5.971497254547	0.542751454244708	0.473265881084033	0.547955244549017	FYN	protein_coding
ENSG00000010818.10	10655	0.369316239092115	5.65417651856918	7.68976848209216	0.0147707989508598	0.0282327135629774	HIVEP2	protein_coding
ENSG00000011007.12	5391	-0.339399199715184	5.65196664363351	39.4941874507536	1.86244615636071e-05	9.23770425379381e-05	ELOA	protein_coding
ENSG00000011009.11	2021	-0.0182099779937254	6.07192437328401	0.119583823313133	0.734545231345923	0.786604088338868	LYPLA2	protein_coding
ENSG00000011021.23	8173	0.186016476686177	3.43003248168698	2.98469696613216	0.105684222273863	0.154515669078216	CLCN6	protein_coding
ENSG00000011028.14	6591	-1.24424578679276	4.67973217531269	32.8618797597224	4.86177560680376e-05	0.000207747189689543	MRC2	protein_coding
